id,title,address,phone_number,fio_representative
903100fa-4af5-4ea4-b718-7e5e1346d4e5,ВАД,"клх Троицк (Моск.), наб. Слободская, д. 807, 278052",+7 791 658 0372,Иван Владленович Морозов
5fcc7c2a-817e-4200-9dd4-77e3f9c6fe1d,ОАО «Панфилова-Дмитриева»,"д. Наро-Фоминск, ул. Бажова, д. 14, 283480",+7 (546) 098-05-45,Карпова Зинаида Феликсовна
dcdee135-b672-43ee-bd5c-a445eb83a48c,Кубанская нефтегазовая компания,"д. Терскол, бул. Боровой, д. 517 к. 2, 230644",+7 802 277 33 88,Устинов Сидор Димитриевич
012d9774-f27a-4817-b5ad-e822a438af89,ЗАО «Капустина»,"к. Сергиев Посад, ул. Кузнецкая, д. 6, 340312",+71673199864,Агата Валентиновна Чернова
e388a58e-ce69-43b8-bdab-72dac6a6a3a5,Проктер Энд Гэмбл. Дистрибьюторская компания (Procter & Gamble),"к. Нижнекамск, ш. Лесное, д. 68, 845453",+74242659142,Софон Игнатьевич Андреев
b6d09784-42b5-423d-a89a-7796b3ba885a,ИП «Баранов-Сидоров»,"п. Назрань, бул. Волжский, д. 4 стр. 883, 640865",80528055583,Никифорова Мария Ниловна
8cca9cd2-a919-42c6-aea9-82d63a201d77,АО «Большакова»,"п. Ессентуки, пр. Шолохова, д. 1, 299975",+7 (671) 848-62-44,Хохлов Мирон Игоревич
18e6fac6-54c9-4f07-952d-62165f2b364d,ЗАО «Филиппов»,"д. Минеральные Воды, бул. Путейский, д. 183 стр. 3/6, 063554",81359974707,Смирнов Святослав Фомич
b63cfd0a-00e8-42f1-9d0c-130972263c54,"ИП «Афанасьева, Новикова и Зуева»","с. Арзамас, бул. Луговой, д. 626 стр. 60, 801384",8 298 668 8215,Анжелика Руслановна Сысоева
eb5e67a3-2146-448d-92f1-39731cc46563,ОАО «Полякова-Никифоров»,"клх Аршан (Бурят.), наб. Транспортная, д. 2, 166106",82273325616,Тихон Эдуардович Капустин
0df63a5f-25d6-41d3-ae54-1a214aa8d17a,ТК Шлюмберже (Schlumberger),"ст. Курганинск, ш. Павлика Морозова, д. 990, 904839",8 201 382 3637,тов. Гурьева Кира Сергеевна
8491d4d7-e9a5-46e8-b6fb-5444edf8a1cf,ОАО «Шашков»,"п. Челябинск, наб. Морозова, д. 2 стр. 775, 854994",8 622 174 79 52,Порфирий Елизарович Мишин
ab0ee0b6-6d7b-4fef-9573-fed5187af41f,Стрелкова Инкорпорэйтед,"п. Раменское, ш. Тургенева, д. 584 к. 6/8, 727624",+7 880 840 01 75,Беспалова Наина Феликсовна
7e906467-3c04-4389-bc14-68f0660691ee,Миронов Лимитед,"клх Одинцово, ш. Гоголя, д. 1/8 стр. 7, 041918",+7 (413) 624-9865,Любосмысл Артёмович Сорокин
f1fe498b-e592-470d-9da1-64ecf01b3ca4,"ЗАО «Носкова, Шилов и Денисова»","п. Тула, пр. Тульский, д. 2/5 к. 7/6, 739253",8 (030) 079-78-33,Зуева Валентина Тарасовна
4936b86a-3610-4721-9120-2b8e3323bee1,"ЗАО «Веселова, Ершова и Якушева»","п. Апшеронск, ш. Папанина, д. 672 стр. 1, 540167",+7 160 705 4768,Полина Феликсовна Федотова
cd5addb3-17cf-4250-9f21-ff140c736de0,"РАО «Терентьева, Сафонов и Тихонов»","клх Красноселькуп, бул. Речной, д. 48, 925510",+7 825 605 38 99,Шарапова Валерия Леоновна
5ee6cf00-cb45-464c-8ff8-a0ae4e5771cd,ОАО «Громов-Красильникова»,"ст. Серпухов, ш. О.Кошевого, д. 2/2 к. 5, 602400",89101296655,Самойлова Полина Александровна
0c297bea-63f5-4887-9565-2026e177872c,Аксель-Моторс,"г. Александров, ул. Торговая, д. 72, 279530",+7 (560) 654-52-31,Анна Руслановна Сидорова
6d49d331-b106-4104-8705-cf30a0d6f164,НПО «Лукина-Костин»,"д. Озеры, алл. Вокзальная, д. 706 к. 78, 157074",86929101054,Мельников Варлаам Андреевич
ac6a2e60-973d-4372-90c2-1bb1beb48681,НПО «Фокин Жукова»,"г. Уварово, ул. Таежная, д. 803 стр. 22, 544234",+7 (077) 857-7913,Светозар Димитриевич Ковалев
03fb7a94-6082-4aa7-9f16-c355f6397ca1,"ЗАО «Тарасов, Терентьев и Одинцов»","д. Петушки, бул. Ключевой, д. 519 к. 124, 520718",8 683 263 16 17,Гущина Иванна Георгиевна
268e9ee4-0bc1-4064-9c8b-fd63442d2b66,"ИП «Стрелков, Родионова и Антонов»","с. Североморск, пр. Суворова, д. 1/9 к. 4, 935088",+7 537 984 23 49,Серафим Андреевич Молчанов
fc44eff8-c6bb-4ff0-a2ed-8574e7f0f96d,АО «Рожкова Баранова»,"п. Ставрополь, наб. Комсомольская, д. 6/2 стр. 6/7, 185072",8 (294) 564-37-07,Назаров Арефий Захарьевич
7fac9485-80e4-4b88-ab39-af3e29debac5,АО «Федосеев»,"клх Черусти, бул. Чайковского, д. 620 стр. 216, 979866",+7 833 903 5386,Тамара Тимуровна Евсеева
1e966f6c-55c6-4a7e-82c3-5d979d27377e,Алкоторг,"клх Хасан, ш. Толстого, д. 5/2, 183450",8 086 822 1852,Степанов Милан Валентинович
d7b8ab4f-1c55-4e03-aa4d-ae550315dcba,РАО «Суворов»,"ст. Пермь, ш. Спартака, д. 8 стр. 654, 342761",+7 014 507 9589,Герасимова Глафира Ждановна
30ae317c-c3ab-478a-b652-a5d2510dfebb,БелАЗ-24,"ст. Мелеуз, пер. Калинина, д. 4 к. 8, 190928",8 (679) 801-25-53,Мишина Татьяна Эльдаровна
45ba435b-a4f4-4a4e-9d3a-ec9e3698b41c,НПО «Молчанова Филиппова»,"к. Середниково, алл. Станиславского, д. 421 стр. 8, 853085",8 (218) 700-7056,Мефодий Исидорович Самойлов
5df95b4a-f82c-43dc-a5a4-135ef14f2478,РАО «Большакова»,"с. Шелагонцы, пер. Вокзальный, д. 653 стр. 6/4, 757027",+7 (541) 534-1860,Полякова Наина Ждановна
6d2881a8-4e1a-4286-87ed-98cbc0dee275,РАО «Жукова Веселов»,"п. Ржев, ш. Калинина, д. 2/8 к. 1, 865774",8 143 728 34 59,Тит Феодосьевич Сорокин
1abf6c72-4e0f-48db-b769-365ec24cc140,РАО «Дьячкова Григорьев»,"г. Темрюк, бул. Олимпийский, д. 25 к. 99, 111499",+78549961946,Голубева Элеонора Егоровна
887426b6-9b2c-4005-a84c-9726063b8e3f,Метро Кэш энд Керри (Metro Cash & Carry),"с. Новокузнецк, ш. Саратовское, д. 67 к. 20, 866288",8 (760) 343-50-12,Терентьева Наина Семеновна
348e5d92-6048-41ff-b7c9-52c55ab6dd40,ИП «Моисеева»,"с. Кыштым, ул. Нахимова, д. 584, 467260",+7 (096) 574-5606,Юдина Раиса Константиновна
08dace31-8b66-4500-83b4-7d3c9738c6e0,Сидоров Лтд,"с. Кимры, пр. Красноярский, д. 7 стр. 903, 906323",8 (588) 043-6865,Анжела Артемовна Уварова
9a8772cf-10ed-4589-9310-67aa19aaa52d,"НПО «Семенова, Лапина и Евдокимова»","ст. Курумкан, наб. Почтовая, д. 769 стр. 14, 630358",8 (876) 937-76-93,Галина Аскольдовна Наумова
93a01f63-ecc6-4e2d-ba89-cf4234acd346,ООО «Симонова Белов»,"к. Алдан, наб. Центральная, д. 53 к. 73, 979429",80653039742,Таисия Антоновна Кулакова
03362dac-bb42-471d-a429-a25c05b0a333,ИП «Евсеева-Панфилова»,"г. Шереметьево, бул. Зои Космодемьянской, д. 732 стр. 65, 477704",8 (729) 595-9850,Панов Антип Игнатьевич
ce3e3b62-79ee-4f29-9d3c-f4dc236a5c7a,"ЗАО «Фомичева, Игнатьева и Никифорова»","ст. Екатеринбург, пер. Нахимова, д. 9/9 стр. 6/3, 986496",+7 374 459 0508,Нинель Яковлевна Кузнецова
7a7ed970-42c7-42e0-b6ec-9249e0160ab9,РАО «Лазарев Зуев»,"к. Лазаревское, алл. Тепличная, д. 9 к. 62, 428312",8 (134) 825-21-96,Никифорова Иванна Львовна
1048e249-c2d8-40a9-b8c9-377364a3150d,Маркова Лтд,"г. Курган, наб. Камская, д. 9 стр. 46, 069832",8 037 389 62 40,Полина Антоновна Бурова
c59acaae-7df8-4abe-8c33-96bafc7b117f,Козлова Инк,"к. Домодедово, пр. Котовского, д. 2/1 к. 873, 425270",8 933 501 8608,Павлов Аггей Измаилович
7875b4df-21de-4a3b-9a1b-b202273169ea,ИП «Васильева-Дмитриева»,"с. Каменск-Шахтинский, пр. Малый, д. 41 к. 40, 601555",+7 (358) 880-01-22,Зыков Святослав Харламович
af7ae32b-acfa-432d-bb34-cf42674b098a,"НПО «Дроздова, Аксенов и Козлов»","п. Серебряные Пруды, ш. Большевистское, д. 4/9 к. 9/5, 815273",+75186457085,Ярослав Архипович Гаврилов
27173b79-9fd7-4ddc-8a34-4c97b4abbaf4,Кулаков Лтд,"клх Карабудахкент, пер. Трактовый, д. 1/6 к. 150, 731524",+7 (100) 362-0746,Игорь Ильич Воробьев
65ff67d9-bb08-4af5-9feb-98e46991e65b,НПО «Тимофеев»,"клх Бомнак, ш. Красногвардейское, д. 2 стр. 732, 275002",+7 512 859 1868,Василиса Степановна Петрова
17b90122-0fca-4b6f-afb8-2abaf4ffcd07,ЗАО «Игнатьева-Фадеев»,"п. Новосибирск, алл. Урицкого, д. 7 к. 910, 532269",80707077916,Оксана Леонидовна Киселева
d9c65c4c-e676-4caa-b7d0-4c9fa18ccffd,Князев Инкорпорэйтед,"ст. Горячинск, пер. Каштановый, д. 13 к. 78, 451809",85888169191,Маслова Ксения Захаровна
a1d8290f-0c13-46a8-9904-456c85be9f55,"ИП «Горбунов, Егорова и Воробьева»","п. Миллерово, ул. Рылеева, д. 62 стр. 569, 044379",8 (928) 425-0821,Антонина Николаевна Фокина
fbf1af66-164d-4b36-ad5f-9a6e1f496609,ОАО «Степанов-Петров»,"д. Владикавказ, наб. Дальневосточная, д. 4/4 к. 7/3, 499529",+7 (951) 399-06-46,Анастасия Федоровна Фомичева
3a118908-b38f-479b-9ab9-aaa984a7ca15,РАО «Игнатьева-Крылов»,"к. Ревда (Сверд.), алл. Парковая, д. 325, 643222",8 775 027 85 87,Наум Бориславович Назаров
ee8c08e1-10ce-4bb9-860b-34eb9a78d2ae,Ефремов Лимитед,"клх Сеймчан, пер. Чайковского, д. 7 к. 604, 504044",8 (258) 507-60-27,Шубина Ульяна Аскольдовна
be25a389-c345-41a6-af4d-b5a29af55c6e,"РАО «Архипова, Марков и Исаева»","с. Агата, ул. Специалистов, д. 86, 905939",8 798 217 0971,Серафим Артурович Герасимов
4f288ffd-823b-4b37-9275-5b00d07298a8,НПО «Исаков Кулакова»,"ст. Сальск, пер. Краснознаменный, д. 6 к. 589, 714953",+71877162907,Аверьян Филиппович Гущин
a88a6e8b-abb9-46c5-a5bc-90ffc811081d,"ОАО «Белякова, Федорова и Дорофеева»","клх Магнитогорск, алл. Тамбовская, д. 76 стр. 625, 281045",+7 (113) 079-3224,Раиса Борисовна Морозова
d5e1dbf9-5fd4-47cf-b837-d9143441f6ac,ИП «Белоусов-Шубина»,"с. Аргаяш, ш. Войкова, д. 940 к. 230, 476589",+7 (908) 409-63-63,Раиса Григорьевна Боброва
bc588265-be65-4332-866d-b991c99c2247,Лапин и партнеры,"д. Тайшет, наб. М.Горького, д. 6/7 стр. 203, 728026",+77865977122,Олимпиада Юрьевна Кулакова
24e7458f-9cce-42c0-bb24-00f27bf5cf2e,Роскосмос,"г. Рыльск, наб. Баумана, д. 636 стр. 79, 023985",8 (735) 014-1999,Кира Матвеевна Турова
3ec01663-be74-42f0-a6e4-4df852a252fa,Васильев Лтд,"клх Самара, наб. Победы, д. 474 стр. 896, 837353",89026780743,Евпраксия Рудольфовна Ефремова
763c809e-dcce-4db7-a93d-f2f5b7f87a6e,ЗАО «Дьячкова-Новиков»,"клх Архыз, пр. Черноморский, д. 1/5, 336004",+7 945 604 2078,Горбунов Эрнст Федосеевич
bf54e0ea-bf8a-422e-a784-6c27542c043b,ООО «Рогов»,"д. Плесецк, пер. Металлургов, д. 9 стр. 9, 682711",+70339435460,Афанасьева Алевтина Кузьминична
e87ed028-5336-4a7e-b914-7bfc0d78cb7f,ООО «Николаева»,"д. Жигулевск, пер. Мусы Джалиля, д. 932, 594233",+7 303 496 47 24,Дроздова Агафья Аркадьевна
e811885c-d894-44f2-a11b-21e5535e3a8c,НПО «Куликов»,"г. Кедровый, наб. Народная, д. 1/4, 898886",+7 298 269 00 64,тов. Крылов Аскольд Филатович
8d23bd9e-18a8-46fb-b9b1-7ae8504bc4e7,АО «Зайцева Блинова»,"ст. Можга, ш. Металлистов, д. 9, 755068",+77870030137,Бурова Марина Васильевна
53bb2e86-022a-4083-9971-3cd409245a90,"ИП «Воронцов, Гуляев и Прохорова»","ст. Мичуринск, ш. Нагорное, д. 1/4, 033563",+7 506 594 3686,Королева Нинель Антоновна
2d642b78-e4f3-43ef-b8bb-7c16be4a7310,ЗАО «Лихачева Доронин»,"ст. Таганрог, ш. Павлова, д. 532, 074958",8 451 073 12 15,Леонид Арсеньевич Панфилов
fe803d05-8f9e-4d74-a764-37c31391bb4f,Медведева Лимитед,"клх Можга, пер. Восьмого Марта, д. 1/8 к. 78, 631528",8 (698) 093-73-74,Ширяев Филимон Данилович
aa0ae5f9-4d76-4b7b-bdec-df492bfd499b,НПО «Денисова Наумова»,"клх Верещагино (Перм.), алл. Мостовая, д. 4 к. 5, 914509",+7 (637) 613-02-64,Майя Олеговна Котова
2fdfc57c-3e62-4fd7-897b-709149979dd2,РАО «Исаева Копылов»,"г. Алексин, алл. Коммунистическая, д. 5 стр. 98, 857308",+75825012071,Константин Юлианович Александров
c6cfd4e0-7ae2-4d63-8db1-81ac4c30ef70,ИП «Котов-Артемьева»,"ст. Лысьва, ш. Спартака, д. 439, 756970",8 433 371 3241,Эдуард Изотович Дементьев
427896b5-809a-4b56-bcf1-cd97bf42bb5a,"НПО «Белозерова, Казаков и Кабанова»","ст. Калевала, наб. Ореховая, д. 1 стр. 99, 380438",8 787 884 7596,Милица Александровна Щукина
c64299bd-6c01-4aeb-af4b-1c274481ac17,"ООО «Орехова, Калинин и Колобов»","с. Белокуриха, пер. Дзержинского, д. 8/9 стр. 8/3, 752477",+73246094731,Маргарита Захаровна Журавлева
acf521b1-c62c-42db-bf59-e21afd87d3a7,ИП «Гущин-Карпова»,"г. Кулу, ул. Фестивальная, д. 8, 155373",+7 065 801 57 33,Матвей Виленович Кириллов
5bb5d280-b7e1-4b2d-9745-c2ece7b459a3,РАО «Турова Русакова»,"к. Воркута, ул. Верхняя, д. 851 стр. 1, 883295",8 (359) 633-36-18,Богданов Осип Филатович
d820365b-cb78-4c07-a7b1-ab46bc65e825,НПО «Павлова Игнатова»,"к. Чехов, бул. Крайний, д. 568 к. 48, 662077",+77262058504,Алла Васильевна Брагина
40c44cb3-380e-4bb6-a281-276667022062,"ООО «Овчинников, Давыдова и Денисова»","г. Курск, алл. Горняцкая, д. 6 к. 70, 523523",8 185 318 42 98,Гусев Епифан Марсович
235290aa-b1d5-4493-ae20-4da87a89fba8,АО «Кондратьев-Лобанов»,"г. Каменномостский, бул. Блюхера, д. 131 к. 3, 850011",+7 (470) 270-40-27,Пелагея Константиновна Никитина
e9881d99-6785-4c96-9a37-04b2ef9316ae,РАО «Абрамова»,"к. Красноуральск, бул. 40 лет Победы, д. 5 к. 240, 507836",+73891878322,Попова Фёкла Тарасовна
c763227f-6833-44b3-9f26-2246e3c83497,Коновалов Лтд,"п. Вуктыл, ул. Дачная, д. 126 стр. 54, 806941",+78620818943,Фадей Иосипович Богданов
9f9c4686-91eb-4721-891a-37168a42f4d4,ИП «Алексеев»,"с. Невельск, пер. Одесский, д. 7 стр. 20, 658799",8 (654) 158-82-95,Лыткин Виссарион Харитонович
389b95e1-ac9e-4a69-bc27-ddb1e144db45,АО «Артемьев»,"д. Каменномостский, бул. Ставропольский, д. 59, 913766",87339595684,Петрова Антонина Вадимовна
05d93f2a-2b14-4ae1-9c63-fcb1bdd264cf,РАО «Шестакова-Дроздов»,"с. Качканар, ш. Алтайское, д. 3, 335428",+73702228021,Андрон Адамович Авдеев
c39f8a4c-6c48-4c55-93bd-2bc95f227b0e,ООО «Беляков Овчинникова»,"п. Троицк (Челяб.), бул. Курганный, д. 7, 188703",+7 (843) 553-84-89,Фомичев Болеслав Артёмович
03da60b8-00b9-454a-a412-7237f0dc896d,Ефремова Инк,"г. Витим, алл. Революции, д. 7/9 к. 94, 269693",8 603 357 5451,Василиса Антоновна Цветкова
e6156a2e-ea9e-4e4e-8026-bc63f535915d,Газэнергосервис,"с. Лабинск, пр. Малый, д. 4 стр. 1, 587091",+7 (169) 457-43-66,Евдокимова Ия Геннадьевна
67ba93a5-b999-4a3d-abc5-8725e3fa46f6,УГС,"ст. Кижи, бул. Лермонтова, д. 9/7 к. 68, 822799",+7 270 470 31 31,Зайцева Маргарита Тимуровна
2d7feafc-4a69-4bf6-a210-b5478d455a80,Шашков Инкорпорэйтед,"п. Йошкар-Ола, пер. Сурикова, д. 98 стр. 587, 422870",+7 264 831 32 37,Смирнов Митофан Бориславович
27dac723-2d9d-4e36-8eb4-0303125b54e7,Громов Групп,"ст. Гремячинск (Перм.), пр. 30 лет Победы, д. 78 стр. 7/5, 191064",8 (921) 378-10-28,Калашникова Ирина Петровна
fcf61c0d-7891-42ef-8f13-95eed900f62a,Неофарм,"клх Малоярославец, алл. Марта 8, д. 4/7 стр. 1, 988374",8 (747) 812-91-64,Нонна Вячеславовна Николаева
0d6d44b4-d00e-42f2-a7ef-3f12a8ffb9e2,Тимофеева Лимитед,"п. Шамары, бул. Морской, д. 5 к. 1, 475503",+7 207 650 7568,Журавлева Марфа Мироновна
a64dc56c-89fe-474a-a768-bb9b30601211,Русэнергоресурс,"ст. Калевала, наб. Пионерская, д. 4/1 стр. 6/9, 099503",8 (954) 792-36-71,Лихачева Анна Владиславовна
df34968f-f173-466c-8ade-7614855ff301,НПО «Бобылева»,"г. Бреды, пр. Орловский, д. 36, 890710",+76434404767,Трифон Анисимович Некрасов
4baf391c-0b41-40c1-a9be-cb40a8f3a9a2,ЗАО «Ширяев»,"д. Брянск, ул. Смоленская, д. 69 к. 9/1, 446070",8 817 543 07 28,Чернов Иннокентий Демьянович
f0d2dc52-9bf4-46f9-910a-3d1b37e83d82,ОАО «Трофимов Костина»,"п. Всеволожск, пр. Ленский, д. 294, 062419",88755400437,Леонтий Гавриилович Пономарев
a74e061f-cb75-47d0-8162-3b8425848160,Соболева Лтд,"к. Двинской, пр. Правды, д. 19 стр. 543, 839367",8 (269) 788-5318,Гуляев Михей Арсеньевич
8d6d6157-3aa0-4e6b-89be-000180a2d6f1,"ОАО «Андреева, Ларионова и Афанасьев»","ст. Ижевск, ул. Коллективная, д. 85 к. 1/7, 103869",8 (790) 188-5228,Фаина Николаевна Лазарева
cb114b15-e076-424f-be52-0f5e8c5ad4ec,Мон Дэлис (Mondelez),"ст. Светлогорск (Калин.), ул. Главная, д. 81, 671288",8 524 491 51 65,Лидия Вадимовна Доронина
fb5b5f86-8aae-45d4-9be4-cdcd9d0cd6c9,ОАО «Котов»,"к. Прохладный, пер. 60 лет Октября, д. 5 стр. 6/3, 204684",+7 710 195 0581,Борисова Лариса Аскольдовна
88e0cd5b-0c43-4529-8511-e8a88be9dfc6,ИП «Суворова Овчинников»,"клх Калининград, пер. Шмидта, д. 4/1 к. 6, 038055",+7 117 409 78 44,Прокофий Ефремович Рыбаков
92d4b68b-bffd-4c43-9dfd-674029f34c79,ОАО «Трофимова Яковлева»,"ст. Кизляр, бул. Чайковского, д. 4 к. 818, 479376",+72015222267,Бронислав Гертрудович Моисеев
cb494b3f-91fc-421f-862a-9aa6fda606b6,НПО «Мухин»,"к. Новочеркасск, наб. Заовражная, д. 855, 740574",8 765 059 2252,Галина Вениаминовна Гордеева
09503705-678e-488a-92f9-7922a3f382ec,Фролов Лимитед,"с. Плесецк, бул. Комсомольский, д. 7, 252162",8 (321) 050-8449,Павел Витальевич Шубин
c0cefa8c-9f4f-4dbd-ac4c-80688f28c23c,ООО «Полякова Анисимова»,"с. Таганрог, алл. Полевая, д. 4 к. 4, 349771",+7 908 302 85 42,Сафонов Семен Харламович
88107db6-f955-45b9-82f0-d5193b53344f,РАО «Щукин»,"клх Калач, ш. Подлесное, д. 6/9 стр. 7, 208553",8 942 610 6100,Ефремова Октябрина Ниловна
36d81a08-1c7b-45a1-b8c8-d37330a9c560,ООО «Чернова»,"к. Владивосток, ул. Выгонная, д. 86 стр. 59, 340675",82287987373,Всеслав Феликсович Новиков
f566d9ce-0c97-4546-beb8-7923015d0e39,Калинина Групп,"ст. Красногорск (Моск.), алл. Фрунзе, д. 1/9 стр. 9/8, 874940",8 (919) 766-86-39,Олимпий Гаврилович Некрасов
48bf31a5-150e-4942-94ff-7b1ba1a1c6af,Сазонов Групп,"к. Ирбит, ш. Береговое, д. 1/1 к. 749, 717522",+7 (889) 821-52-64,Зоя Оскаровна Самсонова
1a963346-bbee-4ced-b706-dc60c6f3e03b,ОАО «Суханов-Горбунов»,"ст. Кетченеры, пер. Красный, д. 50 к. 47, 702743",+7 (255) 704-6753,Одинцова Фёкла Ефимовна
b3b535a7-3639-49d8-9c5a-34bcba5c93e9,НПО «Селиверстов Ковалев»,"п. Вытегра, ш. Краснофлотское, д. 4/5, 068390",+7 140 655 34 12,Юлия Яковлевна Фокина
5eb8194e-3ee6-4785-ab08-8a3b5209f1c7,АО «Красильников-Комиссаров»,"к. Карталы, пр. Ангарский, д. 844, 854545",+7 (126) 306-26-86,Белозеров Афанасий Демидович
2d71c848-8fc1-433b-a7ea-f61f336c021e,ЗАО «Панфилова-Орехов»,"д. Туруханск, бул. Олега Кошевого, д. 478, 261248",+7 404 622 9303,Крюков Пров Григорьевич
c8d8ca91-ce2a-4541-ad8e-192f94031ff7,ГМК Сплав,"д. Джубга, бул. Блюхера, д. 8/4 к. 455, 223801",8 (361) 102-44-82,Фома Августович Поляков
8e0f63c9-7604-4514-878a-54d23020d001,"ОАО «Доронин, Копылов и Котов»","клх Зеленогорск (Ленин.), алл. Водопроводная, д. 441 стр. 91, 727900",8 (632) 860-85-05,Исаков Богдан Марсович
43540cb6-43bc-4241-8ff4-383e104dc327,Васильев Групп,"клх Гудермес, ш. Николаева, д. 583 стр. 1, 370717",8 (663) 494-85-65,Силина Тамара Станиславовна
ba1f77b0-c4e7-4efd-9f05-9ce9c6b6d418,ЗАО «Аксенов-Колесникова»,"клх Енисейск, алл. Высокая, д. 361 к. 5/2, 359912",8 662 578 78 89,Субботина Ольга Леонидовна
583ac403-20cf-456e-b6a1-2c4ca955803d,Авеста Фармацевтика (Baby Dream),"с. Токма, ул. Карла Маркса, д. 54 к. 57, 333378",8 (581) 664-23-36,Вероника Харитоновна Савельева
9548b007-82ee-4d86-99ee-b1da05fcc474,НПО «Борисова»,"с. Старая Русса, ул. 50 лет Победы, д. 7/1, 623268",+72857754779,Рожков Викторин Брониславович
4f1d8731-3bee-4fde-ba32-b86b258ab782,ИП «Фомина Кудрявцев»,"п. Охотск, бул. Байкальский, д. 6 к. 5/5, 292678",+7 (714) 668-36-01,Олимпиада Харитоновна Морозова
aec1dce2-d5f5-4d57-958c-a5d6b75ac226,Ситникова Лимитед,"г. Тулун, бул. Северный, д. 460 стр. 921, 384308",81321037278,Ирина Павловна Блохина
3f5bbadb-850a-435e-98c3-a33e4be2f5e3,АО «Агафонова»,"с. Калачинск, пер. Седова, д. 8 к. 6, 723817",+7 (784) 740-06-75,Ладимир Федосьевич Евдокимов
7d5e9adc-0fb6-44ef-b6b6-2f99ba71a946,ООО «Фадеев-Белозерова»,"ст. Красная Поляна, пер. Серафимовича, д. 2, 015753",+7 (206) 386-3209,Белов Лучезар Артёмович
b0d92fc4-5c77-483e-bc23-c0bd4a25366c,Фортум (Fortum),"клх Новочеркасск, наб. 9 мая, д. 56 стр. 3, 369997",8 (046) 049-26-24,Валентина Болеславовна Харитонова
f882f545-ee09-418f-b55b-12df98f5cdd0,ИП «Мартынов-Юдин»,"клх Соловки, пер. Морской, д. 82, 325354",+7 389 189 8610,Трофимов Кондратий Еремеевич
e4ac296b-a19f-489e-ae7c-ca1358685e62,НПО «Филиппов»,"с. Королев, пр. Сосновый, д. 4 к. 49, 572151",+7 209 561 96 02,г-н Васильев Мартын Германович
9a51c53d-d04b-4885-acb4-b535109e0698,ОАО «Антонова Самсонова»,"ст. Боровск, ш. Короткое, д. 61 к. 1/1, 744071",+7 (277) 121-94-16,Богданов Моисей Аверьянович
38da5261-d291-44b7-8d55-864368a03c5d,ОАО «Мухина Сафонов»,"д. Уссурийск, ул. Выгонная, д. 4/3, 142176",8 (746) 272-87-76,Осипова Нинель Ильинична
7affb8f8-0e57-45f9-8bc2-2e7b75c9c216,Карелия Палп,"д. Шереметьево, ул. Геологов, д. 652, 355534",+7 187 368 29 09,Алексеева Евгения Кирилловна
76ea3215-6776-4dec-b0f1-183fcc49e6c1,ДСК Автобан,"с. Артем, бул. Красноармейский, д. 94, 314323",+72212440192,Валентина Кузьминична Константинова
1864e280-60f5-4bfc-9374-602d401f1a41,ЗАО «Дроздов-Рожков»,"с. Шереметьево, ул. Машиностроителей, д. 2 к. 342, 660296",81698224512,Феврония Леонидовна Блинова
85db2ccc-b05d-4e76-ba50-9f1388add7d1,ООО «Громов»,"п. Мезень, ул. Демьяна Бедного, д. 9/7 к. 6, 729969",+7 (399) 448-0222,Сидорова Зоя Николаевна
fc4e5d64-fd39-44b7-9ea3-df8aaa171326,ЗАО «Панфилов»,"г. Ивдель, наб. Жданова, д. 958 стр. 692, 622278",8 (185) 472-5366,Колесникова Марина Робертовна
25a05db6-5c3a-488e-ae75-dba5e85215d4,Railgo,"ст. Джейрах, алл. Водопроводная, д. 1 стр. 6/6, 975187",8 (332) 517-3422,Виктория Вениаминовна Фомичева
34883ad0-d76b-4604-a130-c6086570f8dc,АО «Смирнов»,"п. Билибино, ш. Торговое, д. 9, 902892",87059250558,Ефремов Соломон Глебович
3bb2384b-3973-47c9-ba28-3b37b3901302,ЗАО «Субботин Копылова»,"к. Двинской, наб. Волочаевская, д. 5 к. 799, 764288",89959027586,Ермолай Евстигнеевич Фомин
fab19599-3fd4-488f-920b-0bca13183398,ЗАО «Наумов Лебедева»,"д. Агинское (Забайк.), алл. Леонова, д. 5/6 к. 883, 904757",+7 (408) 190-2149,Остромир Иларионович Рябов
990778c0-9811-48d3-a3bb-3e959954491a,АО «Данилов»,"г. Канск, бул. 1 Мая, д. 622 стр. 21, 749153",+7 847 838 01 24,Станислав Бенедиктович Павлов
f4ef9c90-7cdb-4ff2-a31c-083f4902ce7b,Герасимов Инк,"ст. Иваново, пр. Крупской, д. 6/2 стр. 82, 881555",82817059375,Петров Мирослав Фёдорович
6c8acf51-df26-41e6-bc4a-ab5c0252f580,ИП «Емельянова»,"г. Кропоткин (Краснод.), пр. Ушакова, д. 8 к. 5, 013915",+7 (978) 122-93-55,Панов Фортунат Ильич
5e410253-9883-44f9-a394-dcbcd52f4ac9,Савельева Групп,"с. Лотошино, пер. Тепличный, д. 9/8, 125485",+7 (643) 347-72-94,Наталья Кузьминична Денисова
07cc2038-34d2-4e46-b9d1-9b2e88270f33,Эппл Рус (Apple),"д. Далматово, бул. Химиков, д. 371 к. 12, 095614",82865045949,Гремислав Арсенович Шарапов
7891b5b7-5dda-4eeb-8011-52aed92c1ac7,"НПО «Коновалов, Носов и Герасимова»","с. Сковородино, алл. Майская, д. 9, 599510",8 (358) 965-4022,Русаков Афанасий Якубович
