retailer_id,distributor_id
6fb5e6aa-6dae-479a-aad0-542a573d6713,bb05b5e3-d852-4e5d-810f-bcb20cd864af
139ed79a-de9c-43cc-8924-8a5973de25c2,afec0658-8875-4d91-9337-f5621b40b576
030c58e2-6770-49ea-a3f2-2128b71464c9,6f9f7d17-9553-46b4-9f35-5976d95f7d82
9069f90b-1aaa-4b09-8839-3637823ee01b,5e8e167c-da14-4157-9869-edfbcca54f62
3d599ba8-19d4-4cfe-9190-da31018cb6ad,29ad8400-8fa2-4088-9379-cf9ee063326c
6bcc5572-f236-4260-8064-25da1053578b,11c38e99-6591-4c6b-99f3-5458e55cb027
52bcbc2c-90d4-44b4-819d-50ce23e756a6,913bd4ea-2f77-4079-8c18-5c88d889b6e3
580912c0-731b-4dcf-9562-77a92649193a,3840ce65-35fd-417c-b864-d0f2e9d205ef
0eacd7aa-f73f-4213-8182-079ae0de427b,8df835d0-fc5f-41bb-a0f5-cefebb5f5dfb
1892bd1c-fcc8-4616-88d4-ab0edf3a9eee,05f5f50c-a6ee-4150-a4d4-99bd793cbbc2
d2e5ce6b-d4a6-4719-9a64-ca8abb1ace12,c79071e7-d03c-45ee-966c-af8e83c9e196
93c14f50-e672-4fc6-b0ae-892db69903f9,5dad1449-6e0a-47b4-bf87-c060494c7048
d01b0528-3ab0-40cf-ba8d-92e879026a76,1cd637c4-a758-47dd-acae-38933899fee8
9ce47946-8cec-4f4e-aed0-c2a4daf99b7e,07b69b6b-54d1-4ab1-af60-c888193e4b72
1cd47b5e-fcf3-4e43-b9f6-43e811ddc522,f802d8a0-6bbd-4068-8c71-18d363cfe85d
a8bb765c-3572-4821-8a0b-551e30ff6f45,c0dc0a0f-bb40-41b7-aa98-2102dc849eb4
86c1b819-f882-400e-a801-d0c6baca75d4,e1f2955f-8609-42a7-b826-9abe58322359
69107a60-9a89-4c69-ba45-28e3347617e0,ce2e6cd0-5d51-4437-be80-8b13a85abdd8
facf8811-c155-4403-a48f-1b0ceaa4b7c3,f2530d98-1a45-483b-81b4-31e0d7a75f15
ac4a54e4-d50a-4624-8f77-05f2c14df5d5,59ed1d4f-28df-4445-934a-39c420d70607
727678d9-514b-4dbb-b3b2-f7624682f11a,81d84a1a-3a88-47bb-89b4-f426ecd8dbef
ab6f97fb-8e8a-4ce5-b4be-c91ea84e7078,499d9b4e-d787-45c5-b4b4-281117a9c824
6d215fbc-0b07-4e4d-8a64-e8261bc6916d,f273e3bf-9eb5-44fa-bef4-c06ef9ccd6a0
650d5352-d1b2-417a-83f1-9b6f9aa14759,24cefa10-ac67-49eb-a761-46c29009424d
7e74ed4d-8896-431f-8fa8-45f8338aa5f1,46d03eed-d0e3-4a6f-909e-768eb45cb8a6
7839967a-310f-45a6-9396-6d03671ff0ed,f864e471-e4cf-41aa-a69e-01562a0f3abc
214306c9-c04a-406c-a12e-748a3e353b62,e50b6f4e-fe68-4fba-9316-94c276d36542
906d9d92-f0d1-4572-8df2-5c806f4c4132,3116d559-0bee-461f-81bb-063b696fcdb7
6076f949-3176-4bd6-af29-d5ab16687450,a15af4df-215a-4356-a703-8f7e4e5c945b
23b52757-32ee-4d86-936f-14a55f9a05ea,6ac7a957-c175-47c3-8ffd-c86c9c736756
58ff4ac9-9094-4e7b-95f8-7411fe0e042a,d0c94a83-d357-4a2c-a135-489b6cc7db57
07d7e8e6-08cd-48a1-9127-c4a2d736821e,aaccc07c-0d36-4195-8a20-e7037cb9e3c3
dc803815-b1c4-4f8e-941a-3e15f606d5ac,66d18599-b093-4d74-b280-bb74f1438db4
194a910c-6e30-4081-8b18-87ea3790ff2c,dc390abc-37be-497e-b8fa-05296f1dcd21
17f36090-fec4-4d68-a6be-902a7da1e778,e223b8f4-6e7a-4e42-b9c8-a40cc34e7fc6
68e260a8-147c-4fbe-bdda-c430740ea5b5,f444093d-67bb-4002-91a0-e7dcf38a8413
b849265b-017c-4d74-9f84-53ca11767bd1,8f2a54ae-8dfa-4500-ac1f-a21afbcc242f
4601b37e-6df7-4a59-95ce-92c47795c761,9b54c7fe-eb8e-452d-a591-7ccc56cc251e
93c14f50-e672-4fc6-b0ae-892db69903f9,5400938b-08f4-4fd8-a816-1e7c2559c772
8116b271-9683-4fac-ba90-899de73df3a5,de966f28-43db-49b6-ac9b-1a68e8193e69
0f94c50e-97e9-4ff4-996b-ea00e8e2353d,8801fa8c-5741-47f4-8563-21a43af2a9c2
c466b579-7368-4f48-9697-624602bbeb4c,189aa664-b621-4101-a769-5435ef5b60d2
b287aa8b-369d-434d-b3ff-82b497f13b52,a6fe2af2-6a1e-4323-8b83-3bf7054feb16
8363934c-93b0-4bad-bda7-976e16d660f8,b63558fd-4c1c-48f7-9031-725cd184bfd1
051cad84-68e0-4abc-8c24-70738ad7f187,0721261d-8c37-4c73-9f7c-d669b2f89693
31d33e94-2a6d-4e2b-8c3c-b5fce6321ab0,8483b958-3b2d-4a4f-91c9-3bdb0e3b3ec7
a7f996eb-66e0-4aef-8e93-6aa8fe53391c,38430386-c46e-4307-8646-aa455c1a227c
bcfebf16-cfbc-439b-84ca-f90831dfb083,eb08643f-1244-490a-a5a0-f9a8385d0627
180cecb4-0dca-4b85-80d0-f14a05917603,b6875805-18ec-46f4-bf70-185b032a1127
ae0f6b3c-98ea-458d-bb47-ba9ab1eb6e53,ef9fe39d-acaa-4b25-8751-f6dbf1653bd5
86c1b819-f882-400e-a801-d0c6baca75d4,41f38406-e598-473f-8613-199fc4f4f642
86a29294-1d4f-4ec6-bdb3-429eea3c045e,38430386-c46e-4307-8646-aa455c1a227c
358dc61d-6b3e-4340-bec4-5d063ea40eab,fa455396-3930-485e-b23c-155fc86ce721
14ef8982-93d1-4b1c-a6e4-30df3f24a301,c9c79fd2-cd58-4091-afae-858af2991618
fdc26356-872c-465b-90db-007c2435805a,82b69593-0f98-47a2-a886-58d464541057
aa94e52e-c764-4032-9fb9-8328d1ea6f2e,bd47c9e3-6655-443d-92f1-63bf1a1a790b
e9d1a540-c4e6-4dff-a20b-f95518da9a8d,92b12f01-344a-4e4c-a25e-2cc69be6d304
e739958b-7f01-4188-9a71-9c5a70ea0cee,41369b2c-ed35-482a-b7d7-2035163e85e9
82b5bcc5-92c5-4c43-81a0-f098777ddd13,6b05e576-e0c7-4981-9712-4d41b4cb85ed
e019129e-2932-4114-9f01-41e1de9749a6,6080181b-d674-4aa2-978d-8ada757a9b50
e92c1138-eaa0-4747-b0bd-65f6aecc9f4d,bd47b9d8-b8a2-4423-90f8-2be57629def2
c0c3c21c-8513-49e6-8704-892df68a528f,c6b2ff4a-94eb-48e2-9968-5e85fee6aaa6
8ada73e5-d357-4059-b0d6-a6d15fc84e86,71b02261-84a8-4240-a12a-9745d121625c
88ae9207-35d2-499b-afba-a5f0c2327d7c,291cf17b-e9ef-427b-b594-f2b57634d9ab
a8514faa-1840-412d-8be5-836f06fb1c02,bdd0c5a1-3850-4bd3-8bf7-fd304fce4d30
5f5f8d29-260a-4f1e-8cc1-7ea3d3dffa64,b7c280f5-cf2f-447b-8157-62de81e28808
0f84ccab-e102-4bdd-ad9c-aefbfca8971d,375a7611-5535-4249-aa9f-1e47c76e863c
6a9a23e7-c47b-4e58-88e3-1100238f6c49,ced159ab-13be-4293-b696-8917e1c46c97
f25b3ab9-a544-454f-9fb5-48c8f275c320,d04133f4-d2bd-4631-8ce6-c20e0ea2b617
244b089b-1ef0-42a0-bff2-fbd0147ca066,f6361f09-3f0a-47b2-90ca-5decb5b12e77
115e8282-4af6-4de4-a35b-2e33df3f8275,50d073cf-9fe2-4616-8c8e-25acd299886a
b0ef087a-5e9b-4831-9ff4-89ad22103309,070ff06f-4bf0-4942-95a9-eb6d1b68c7c7
f999600e-3f5f-4a46-9810-403649584535,18738ddc-d172-43aa-bb77-dd0de06b8458
76f120e6-628b-4b13-bf3c-a80a3117a163,2fbd74af-862f-42f6-9976-f4fbe8b644a6
519a8b66-cd00-4086-a68b-d4ec38b97f1a,9e79dbfc-009c-4685-a5b0-ef79329169c9
0a1e8ded-9392-4393-81f3-a613a35c6c27,b46e82ad-f2ad-4f9d-ac7a-4891170df66d
04c80a06-5ff6-4247-8ff2-30e0721267c6,6ed64374-b3a7-47bf-8089-655b76c6987e
797de9f6-9932-46c3-b9f9-f577ea29b84f,17d82110-b68e-4f19-82f2-53076f0765b2
04e54979-c0ff-47b0-8cc2-e2c045afffc0,e46c62ec-4667-4741-97ac-f9187bc16a0c
6b991a57-2316-4c3d-937a-cbf7c39bc669,24f2f342-f73a-46ea-b8bd-49a11f4ce071
66a17b63-4d0c-4afe-9db0-e1312f6b7ea2,68e2a048-bdc0-43ee-80af-e1360072fd96
119327c9-5894-4abf-8530-7aeb5a5eb940,cccce854-104d-46cb-8f2c-b6369117fbd3
e2824109-f0e5-43a3-8bf8-907e3e359ddb,993e1f94-a6b0-4f85-af98-afa0adc7978e
e2824109-f0e5-43a3-8bf8-907e3e359ddb,48a79013-a1ab-4834-b42e-ee0cfacccaf1
5376327a-4eb8-4925-a195-2ab48a61eadd,f2fd7497-00f9-42d3-b4e3-3ca592fc64f5
ab6f97fb-8e8a-4ce5-b4be-c91ea84e7078,9c590961-ca29-4279-9a38-189d4a7de40d
2b7e6685-1318-4d80-b6dc-dfa119ad38cd,43d727bd-ad44-4cba-9d4f-1fceaafcb963
1ec407ab-f996-4ff0-8b54-aeb1afa8de68,9c013ae4-66a5-41a5-92c9-895aa00df0ac
991dafb4-b7e3-48ae-8e21-30c421d106f2,b60e0e2d-e6b0-4df4-bba3-00116a42884b
e7353009-1ff6-4924-98ca-c36add699e03,4d70bcdb-6670-4165-ae88-7f5d11732f10
1fb7dd6d-4c94-4ea3-af2f-a4fc2d55c04d,90544c5c-d3c2-48f5-9f6c-5472611dfcdd
76d46f18-059a-431c-80b9-07d497c0a617,fb1873fe-3e1a-4c15-8a3a-7ec18d045eb3
5d451a1c-0496-42c0-aebf-cff6f70aaf1d,d87a0176-764a-4de6-a363-3b5a9e8cff48
2794c8ad-03a7-4a01-8e56-60b375a31ebe,2bf64af8-3862-45fb-809d-c866b0ecb289
fde0eb4e-1c5d-4cef-a3a3-7ce9c59ff1ed,9d5bd076-5ee4-4b0a-9bc7-df3a60e251e6
f81ee5ef-a2da-43ec-a386-de9a7fe18088,5464ef1f-288e-4f1b-b0d8-bfa3d53c3c3b
139b2831-5ab4-463f-b569-ede9de7ae946,3397a3df-2992-48e3-b746-b2743681496d
487ef982-72c0-4634-b1cd-7d8be5776f88,2bb119fc-8166-4551-bdef-d946542aedc9
76d46f18-059a-431c-80b9-07d497c0a617,137902d2-1d2f-48f6-a0a7-31d9529dd8eb
01aa808f-a571-4cfb-8b9f-c536511e8b14,62415e8d-f4c3-4f10-84e6-11df3edd4d02
0f84ccab-e102-4bdd-ad9c-aefbfca8971d,c7510e9b-b4f0-4c6d-bf92-af7b99f5eba3
6fa681ab-2ef9-42e3-a3f4-850fb107689c,eb78de8e-a876-4e97-b73a-868b8461708f
9069f90b-1aaa-4b09-8839-3637823ee01b,353baed4-6bcb-41bb-8ee2-f08d5cd7a9cb
b7f10e8d-f424-4f8c-8688-aa176b3c4c02,cead923a-500c-4225-987d-507331fea5c7
24c3632d-8ea5-4a28-8ee2-d5e8305292df,d126703b-3058-49f8-b874-1f0e6a2ed961
523b36e6-ed6d-42a0-966a-1017600c7a8e,d8b4d546-4804-4c76-b92f-48ceea0f141c
cb9ac592-470a-4542-bd9d-c1f483602558,22fd5448-45ec-4d07-8a57-cf7f77fc21ed
f957165a-ec6a-4062-9a64-0b7148767652,9c24d643-f82e-40a6-aeed-5aa90f5608c6
6ddeb573-e46e-41f9-8d36-56a77d301c2d,b085b177-5f7c-4772-abe6-e2bbb46e24a5
65acaaf0-7475-42a3-bec2-7e3f186a0832,918d54b9-815e-49d3-a6fb-c1c72c2e8511
51eee18c-2465-4458-be03-e0f7cb840617,5bf6bfa0-fd4e-465c-9a8e-123fdc5b6fe9
ee6f7a7a-ddb0-40b2-b3cb-32da592b6f20,2ae58418-c557-49e9-8b28-1a0dffb1817e
74c3c789-bf89-464b-b605-1b2b661c35b3,eade8b86-5ec5-4e53-a287-ea4902f159f5
40eb4d41-2005-4bfb-a3f1-750dbaba2a80,af9bad6f-1097-4075-8567-816ccbede5f3
f9ee5c4b-0ff2-4293-afe0-abc7f1a55244,13b6fc1f-8fcd-4d80-a180-14c423d60456
5744f3cd-30d0-401f-8c76-52c05aa79af8,3b3e609d-b084-4f5b-8866-0d0b87a75ba9
bac24201-0e3d-4f61-b705-363665d94102,640f1e07-85d2-4e9b-a6ce-1116caaaca0d
d664a0d7-9c0b-45a1-a406-45285b73c46e,20c4cfd0-d694-49d3-8402-53fc6dc3ae6c
f4447c54-434b-40e0-810d-d7c22561c325,3a6aa99c-8fbb-4f85-b2c1-3ba2031ef806
bc6a135f-6a12-46c8-a12b-11881523cd8a,db116731-6ceb-4c29-a62d-dad47b94b499
ad400422-d30f-4bcb-8b4c-76d72deb1b97,b8244ab9-9153-4bf6-8620-787cd22846f1
2f1dd96a-7c51-4675-b7ca-dc9c376b971f,6df66bc7-fffb-43cc-87c9-66106352c6d3
6907bced-0927-4473-9fce-4907bf0b5d3d,ba1fc17a-9708-41fa-99df-f5f5d66f863e
e54c999a-9fbf-411f-ab8a-794284bf6b7e,6ce3fcf2-844d-4e45-9ef6-44afda7e0e57
de896b02-56ff-47ec-ad60-717b398f6b9f,7afdf271-b97c-4634-804d-3af81acdf752
b31fa531-4c13-4f50-b168-fd4d59e8c59e,4d11f5e2-ba2a-424b-8787-503dace146e3
ff7cd850-933d-4332-90ff-c36a6cd8ca92,0fcce8bc-2bc0-4f3f-8a12-f9edc4462f35
3bb6094a-cd30-428f-b61a-8a54c3d365a9,5400938b-08f4-4fd8-a816-1e7c2559c772
88b85449-6bbf-4ca1-be7a-70635d8427dc,47cae53b-a679-41ec-86dc-29d4add4a086
c0f7c084-3bdc-42bc-b3b2-8adf7e09130d,e9f6d39b-1007-4de0-a4e0-330d44ec97bc
411638da-664a-4774-a02d-b2ba8bd62fb9,de57b65c-89ff-4848-a601-c3c940bd443e
7f0f7041-737c-45dd-b047-9e345e75e890,1bedae84-8390-4704-9815-c3991f4ad648
e2dedd17-234c-42e7-9014-f1ba829fff7b,d8930215-30d8-4671-a277-0c6a7845087a
9172fa58-f66f-4221-a802-373e7083617c,409e4bf7-3129-4c77-bc3e-45e51dc756a2
00cb0586-35a5-4557-8028-42b7b068362e,a97bd0af-815a-4f64-937b-893cc476037a
9b57f9e6-ccc2-4005-b6a5-d15f9741c1a1,2e83202a-0a93-48c4-a7ad-bfa862b0b939
86a29294-1d4f-4ec6-bdb3-429eea3c045e,9987af7a-328e-42a9-bcc7-4c0e2dbbd8fe
8b430d02-549f-45a3-a2c4-4df5ef64845f,94cc8d29-a190-4ca3-8e2d-55def8a05de8
19871d7a-1630-479f-b511-a7ee5d938edf,88391710-3b1f-44f5-bba7-62b64562210e
3b6dc4a6-264d-4e02-a5d4-3cec45857adb,6618e6f1-2e2c-49f0-8df2-dd0f6a58ece8
6f0742b1-f267-4e4b-8023-af5be93d2e6f,2bf64af8-3862-45fb-809d-c866b0ecb289
6d606448-4c53-46eb-aceb-362a88526ec1,b6e8acf2-3b01-4ba9-961a-541351b6912b
9c579bc6-b9e0-4b97-b7ad-b456b5f32306,b63558fd-4c1c-48f7-9031-725cd184bfd1
71b0d51a-9485-4b1f-a035-c0fcb9829f21,0a8930cd-6038-4c12-94e8-905949aeab55
1da49ccc-f673-4b77-9b35-fdd59eade52a,75f39d92-8bbf-4143-8633-07032158f9e0
4564820b-5ae6-4f72-bf31-1f4644dbb8f0,b8e5fc94-d65e-47fc-8891-a3d2eb97e992
34538a3f-9c7d-42ef-a7ba-d1f8b9d88c38,92b12f01-344a-4e4c-a25e-2cc69be6d304
9f8af67d-36a3-4f9f-89db-8badae437628,a97bd0af-815a-4f64-937b-893cc476037a
a126a27f-ea04-46b5-bcdf-c6537ff1fac3,03ad716d-01e6-459d-9952-408a932df935
fbdf2451-1218-4dfd-a635-309c1679e8f0,a5a3dd89-94dc-475a-8260-443bb6cb53ba
c095e09c-78f2-4aa6-b92b-b60545537d72,c71c5a30-a6e6-4924-9d98-37463c9ae797
cb9c97df-5167-49e3-8904-0cf7ad783dea,823bd9a9-d782-4cc9-974c-0b2604dc5144
016ee4d6-756d-493d-aabf-b3ec48cd64ff,0f483a82-195c-4b1b-bc79-f291958b7c09
19f8b32b-89b2-40ce-9fde-20a22906b9de,ae773a26-4eb7-45e1-906f-691850120d78
43d40974-83c4-4fb2-9c18-e6082954d3e9,dc48c24d-9de4-4e0e-95e5-1d2f1b659438
578e3dd1-7b24-4e8a-8530-b8e8ad6d1c12,50d073cf-9fe2-4616-8c8e-25acd299886a
1f01001c-4e8f-405d-83a2-95570a9a737c,c1b36ac4-5df8-4d62-898b-f4d2566913c6
737d92aa-0536-4d71-be1f-8443ee7abfd5,f2377236-cf0c-4311-b53d-1391749ade02
5fa952c2-6037-4e01-97b6-a407496e02ad,0c73f73a-8fdb-4548-84ef-ac0e6d21ba4d
540be627-26ba-4102-a533-b73efec601bd,b46e82ad-f2ad-4f9d-ac7a-4891170df66d
c2e53caa-18e8-49a1-bbc4-95060e2a5f60,b0f1a8d4-65f5-48c3-aa5d-a81045899089
88b85449-6bbf-4ca1-be7a-70635d8427dc,8e7c2fcc-83ac-4412-9641-dbd93d456f53
cf8f800b-9722-49f7-8d5a-ff781fa144e5,409dba36-2d50-48ef-bd51-67f3ccaf8d21
010a50a1-0743-4f82-934b-af8b93839e3a,bcf2ee0f-0ca6-475d-a05d-0f2f16dad17e
8a8c0b5a-5c8e-445a-9b37-8381904dacf7,ce04bed8-5817-4205-b525-789b7f415b95
4c63e75b-32a0-4ee4-a266-ba3d7c220710,3a20ab15-a934-43e2-bca0-eb3ec7b4828b
b61e4f3f-0a65-42a2-9038-f28628313739,902930c3-2828-43bf-9d5b-2d2320723951
679cfbbf-16c3-44a7-abf9-25e82ac1f487,78c7cd1d-d683-459d-b35b-5914b2aa6faf
0639157a-7269-4dae-ab63-ea8be7ce6c82,e69d56d4-c8cc-4210-ad0d-3645cb499eb5
642aef1b-f614-4944-810b-f9be14882dfa,63ce65b9-8cad-4f24-92dd-af4a27cb7244
fd1cffb1-2ef0-4d6f-9b11-b9f2aaccbab9,67b9baac-3c46-42d4-9d7d-d51ec8b68088
8f690f69-2914-4f7c-9863-e19ff0e95493,c5381d97-9800-4201-803b-0a5c4dba232b
1e12aad0-8cde-4136-8a3e-7d0b45cb5200,c034818d-6667-48f0-9766-d52a96ab70e7
d1c25c84-4ba1-41ab-be8e-ca2fc7d2da7a,993e1f94-a6b0-4f85-af98-afa0adc7978e
3451422c-b56e-41eb-85bd-4da2485e2240,af79a5e9-657c-4bc4-8dc5-bf179a6d30a9
e612e6c7-f2ce-45a3-bde8-483979304ba8,ca83ccc3-f255-4337-bb91-ce1f87ca2797
68320049-dae3-45f9-8b69-de38a6dc30c5,a77cd9ed-face-40ae-8b1f-19201912835b
35f0c828-eeb5-494a-8d19-b4038df8f16c,991234e7-0af4-4227-bf19-efb2e2ee9c25
6976d026-9ed3-4f93-a561-e1383e7455ce,b6e8acf2-3b01-4ba9-961a-541351b6912b
b594526b-4b29-4481-bdc4-8ed1835c8a85,e0908ddc-fd22-4875-b187-03d7cb33acf4
39f885dd-210f-4f35-b969-3fd9eae2dae4,a4e02d66-e41c-4f5f-8b04-f67e2a98cf99
da4ed541-caa2-4113-944f-12263e816f3a,d3f3095f-3ffd-4469-af08-6bb99d179cdc
98d63c7f-f09a-42a8-94d9-0384021f35fb,ef4fc8af-84c6-44a6-b7c6-856256706be8
8df816ae-d994-4bf1-9208-c7c6a4d7a79d,4d11f5e2-ba2a-424b-8787-503dace146e3
48bab364-ca0b-4a83-90ef-6d7150ccd5e3,34cf6aca-5661-49d8-8120-e47ff9800c81
bcd846ca-1c9c-4534-81dc-9d0c2ba6aaa0,8508c3ae-f6b2-40db-b895-82551fc235f3
36372f8b-ffd9-4cc9-898b-ffccf5e546cb,d1574d8a-3f7b-4daf-9a15-f7795a920d3a
23b52757-32ee-4d86-936f-14a55f9a05ea,9af5684f-0bff-4eba-8397-c1f2840ce435
4a84a341-0234-4604-bb00-197c8ff69872,2e99fa42-720e-4733-a76d-1b1d0d0c938d
c0f7c084-3bdc-42bc-b3b2-8adf7e09130d,c68ae4b4-3b5d-463d-bf34-ec63b0258b69
7bed5119-d95a-44b5-b5a9-69557a2546a3,e78e16fe-5922-4bb0-b986-73c1a24e00ac
00a1f80b-1b28-448b-ac77-f185530792d1,56aadf38-377c-4758-8d22-72344e82493f
3d8e20bb-ae76-435e-b6ac-65196fb8c335,1d5bbc10-a23e-473a-8f15-7268b96715a9
822ce34f-d03b-484c-8d77-cde026711566,a2ef9a46-b380-4e95-a01f-3f77f3081176
b48ba90b-6158-4532-b18e-a769769a33e0,db116731-6ceb-4c29-a62d-dad47b94b499
f65fee1a-fddc-48a7-919b-25bd63059a16,b0570e3b-4968-4884-a02c-0a106cc9d740
eba978a5-7f9c-4c1f-a297-90af9c5a097a,ebbc983b-2178-44bb-b1f5-cd1efd3ddda0
6cfc948e-80b8-4ae9-82f2-b640217346c2,d6b6f4f9-c7ed-4fce-8113-b729439b4ea6
7a064d23-ec1b-4413-8da0-ccd3cf383c55,efb489cb-7324-43c1-8582-6943547dbbf0
0ea55f7a-7cd9-4072-8746-dd3284a1c6a1,90592e99-0453-4b7f-b290-ed082e776589
ea7d552f-e40c-4550-9808-6f9239ebac3a,e62f7ed1-bf6e-455b-a288-821d5dd86b60
7718ecaa-7329-414f-a1e7-b92331726aef,e0ecc70a-9ac1-425a-85d2-f1983a25ccee
202b2150-55fc-4d59-82c6-eab13d453a2f,c71c5a30-a6e6-4924-9d98-37463c9ae797
0ab66e18-ebae-48b4-bda5-6c80ee782170,d4e7a5c9-a4c0-45c8-92f1-4c5534c4a67c
68e260a8-147c-4fbe-bdda-c430740ea5b5,83aa99a7-5c94-4412-9537-e3817ecfc27d
84c70ec7-5b18-4c9e-bd66-05d2b953c0ff,bb850f1f-7bed-4bde-ad24-a7963958756a
591fbc8d-52db-4182-82b9-e375f5dd1a1f,5ee46ff0-23be-4b3c-a4e1-8c4e9c9283ed
0ab66e18-ebae-48b4-bda5-6c80ee782170,9911a212-b63a-46b1-ad3f-ed112200acda
b5a0995a-753c-4625-be62-72c81057278c,b2c0b2dd-09a9-4e37-83dc-62ee99c66cf2
7bbcfa9d-7353-4808-94f5-489f5506d6fb,0bb5adbc-b805-4bc3-ba4b-d31d6da27fdc
f2585bc1-0877-429a-b48c-2f78da0606dc,1f81a16c-32b1-4907-b68f-f29bf61eb432
51812317-3aba-46da-afe5-99da2879cb46,ca6c2728-b62c-43a1-97ba-7d2cd0f18983
1bf55a74-b8c1-4c86-ae67-0dc4db95cc60,68d2744a-e9a9-42e4-99c5-44eb53a44696
6a6c202c-4f45-4014-951b-15257f7477e9,13aa5c7a-088d-4692-b2c0-08d09f5db3be
4a951bb6-f93c-48be-8776-85e28dd1967c,5b5f467f-b536-4844-9b70-b86034b38467
874454ed-c3d9-43ae-a091-09cdac53eb4b,059f5765-6b55-4fac-8118-392fdbcdba16
2dbe6126-6278-4625-be63-68a8d17f32c2,efb489cb-7324-43c1-8582-6943547dbbf0
a45fe536-2d6b-492a-b279-b7367e58a550,87b8764e-3c8f-4919-b7b5-ab1252b465b6
5364e8b4-a210-4b19-add6-df68563c75f1,5b639f58-d040-4f6b-91dd-bbcff78c9967
d41a283f-b548-4000-ae3c-e69506dbac5f,e62f7ed1-bf6e-455b-a288-821d5dd86b60
a5e696b5-939d-40ef-86d9-b3c8d40a5a7b,e6539394-9f6d-4450-b9c2-8f75865bc8ea
51b55b5e-d3fa-4057-9c39-a7961664d5a0,47398ef3-d9a5-4526-8a11-a046393fb84f
2f1dd96a-7c51-4675-b7ca-dc9c376b971f,07b69b6b-54d1-4ab1-af60-c888193e4b72
c61f2c24-0318-4edd-a5b9-eb18d77a20bc,649d9fd2-d082-4f65-9b7d-cca9f79a9caf
de1e842b-be5c-46ef-8b82-9a0ec47695e0,3116c2cf-1a0e-4a48-b822-53902058e08b
48174f69-812e-4103-84a3-1f932b107a1f,3361be1c-52fb-49dc-8654-f82f4289e7e4
c0133b8a-513c-431a-89ef-bba65135fbd0,a99cc8fd-835e-499a-aa21-ba8f8d0fe927
7006c6bb-cd9e-47f1-b321-af4b9bf5b3f9,c0766bdd-a862-408e-a53d-6e3e434c1743
5f994071-ca48-426f-877c-9b5593bcb50b,50e6599b-db1b-416f-9fd4-30dca6d7ea82
0b5178ac-400d-4df9-af06-f00135fcb6dc,3116c2cf-1a0e-4a48-b822-53902058e08b
ecdbfc81-72e4-4267-8b4d-46edd453c9fd,41a9da78-cd16-4ba9-8e7c-1279a9dbbea7
7de82558-24dd-4dc8-af12-b7d8af1a9b49,24cefa10-ac67-49eb-a761-46c29009424d
c9441ddc-ea70-4669-b8a9-6013135dc053,823bd9a9-d782-4cc9-974c-0b2604dc5144
88b85449-6bbf-4ca1-be7a-70635d8427dc,a89b5bb0-598a-4460-8cd7-8de61bd2f8a1
260d8eb6-12b8-405c-883c-640bb0dce45b,9f7ac06a-5c12-4da1-a4e2-da14ccbaf992
53f9ec3b-0ad3-436c-b323-814a9ce820e4,795511eb-2470-45cc-99c8-1d4bafd52d13
bedd784b-f524-4545-a99c-d41a44138b99,485f6f45-9790-4343-88c4-afd3a6d8d2e3
3018cf96-6e35-4d4d-a3ed-df5aa183fa95,b3972399-ca89-439f-96ae-da5fbdd84bfd
8dc23cd0-d561-4cd0-9147-0e6806cbf6c0,20f5091c-0582-4b17-bc28-287b2147da64
4601b37e-6df7-4a59-95ce-92c47795c761,187d862f-4af4-422b-869a-2378bf6a8ac1
180cecb4-0dca-4b85-80d0-f14a05917603,e2457b79-1b08-4a1a-be89-6756734d11f8
5c25e345-dc93-404d-b573-2c8f1deb5a18,a4e02d66-e41c-4f5f-8b04-f67e2a98cf99
ddb8d3ca-cf0f-45b3-bb38-4583a76f4fca,5011d6d3-6e1c-4aeb-a943-611610aa6385
2cc185af-6dee-4416-b3fa-29a13e08b48e,3a682748-9857-448a-a968-1a04a6b868ac
10f5a369-f8a3-4fef-aa29-b0f502ddb4ce,f18baf68-9ad9-4803-9af9-2fa8ca4fe56d
c6b23a9b-bd59-44f9-8cd7-204fb5ad950e,9d806055-f97d-415d-9136-016614ba3c5a
c60f2f4c-8549-40f7-afce-ef98e45a5328,21ffdb7e-b5f6-49d3-b959-e5b696f6e9c9
40517964-3696-4485-9394-7f1f4fe51dd3,e267ae0f-edf8-49bc-9373-bc0ff096e382
5f8270a5-f822-45a7-a944-6be95078bccb,ed7f3a9b-e09e-4593-962a-b87e291d3d81
05687aaf-881b-4c65-b5fa-05a2950db41f,aa6827f0-f40c-47f0-a68f-84d05b0d03ab
7b236a02-ff76-422e-85ff-6f2f671b70f9,88391710-3b1f-44f5-bba7-62b64562210e
d64182a1-e467-4a9b-a362-67809f42d89e,4086e8fa-fb9e-4fb5-a1cc-571e8f4edaac
203796de-7201-46a9-b498-480fd2316452,21f1c778-dce8-4bde-a02a-71362359a9d1
247a5e47-9530-470b-99de-0ec4702704d9,3116d559-0bee-461f-81bb-063b696fcdb7
99288af6-e5fa-4aa8-9421-6385b4f9eca6,3a20ab15-a934-43e2-bca0-eb3ec7b4828b
75e48fa8-22e5-4ad5-8520-9c1a9893bf96,76e37d45-12a0-46c5-b10a-4abed6284226
e0addfc9-91fe-4714-9b84-c8d531fdd145,984e786f-ddf2-4fbb-9f67-046b69b35544
123cd6b4-2037-406a-8b8f-97dd0ba2f93a,b22a6f4f-c48a-45df-a539-38c97ff4c16d
