id,shop_id,product_id,promotion_id,price,currency,setting_date,avg_rating
404c5f64-903b-4f66-80ee-fa20fa7ed167,f8813df6-7794-4e28-afac-32201cef3149,5d490bcc-f61b-4352-ba3b-8f1ccf916e29,,1587.28,SEK,2024-04-08 23:28:47.936641,
f626860e-8911-4e20-92b1-0399776fc965,46770bfc-a2a3-4a16-8159-e2b1a94e6877,8212cbdb-856b-483b-91a7-ce56570106a2,,524.73,XOF,2024-07-21 23:28:47.936641,
7af6c7a8-8739-46fa-b882-981f705f4b0b,cb56d25a-e009-40b8-8598-450385dac122,28d575ec-adc0-4d5e-97a1-07b395d89e18,a396a3eb-20ce-4c53-91b8-73c99387f796,1926.33,MXN,2024-03-22 23:28:47.936641,
20ec9c76-b928-4811-b48a-b7d525859cdb,645a28f1-da70-47d4-9750-cfded6b9acdc,35f6368e-9a8f-46af-8c3e-5308aacdbd81,f40c5a33-844c-43dd-8d30-9244c19f1810,1611.83,VND,2023-12-21 23:28:47.936641,
15e501d3-b40b-408a-9374-375b41c35d34,e98f71a1-e19c-403c-b92e-7d961f190675,d601d1d2-822a-4e68-94a8-97523e2099e4,,2884.66,BDT,2024-04-10 23:28:47.936641,
5ca9e73d-f56e-4640-9c43-719727c0cbb3,084e1da5-76de-4ad3-b50d-89ee0fc709b0,3823e96b-74ee-4a95-9bbb-b3434f4ff638,c45e1b1b-2ae5-46c4-9864-d4520ad3b0a6,1049.78,BHD,2024-09-01 23:28:47.936641,
ca5d042c-f5a4-4ccb-b672-497441ac73ad,df7c5ead-dd1b-4c46-bb26-451aa438d88b,167969d5-de9f-4ad4-86d3-fb614cee07fe,408d3e5f-583e-4beb-ab28-d4e75ed30446,3097.09,FKP,2024-01-10 23:28:47.936641,
84d27644-ef04-424a-829c-012368e89304,09da7421-7c62-428e-8122-41101278b89a,20ae7c8a-5723-403d-a3c9-5742a8a0ff2f,4417f38b-5d1e-43fc-bc31-50e1c8f5a403,2708.39,LRD,2023-12-24 23:28:47.936641,
245221e0-2543-4b44-8c8e-ebcb2df6ea8a,f59e4494-743b-4414-98c1-ba0acac8f0d0,c7fd98cf-6baa-4f5a-b614-6a805868779c,9ff6b735-db4b-45b8-95b5-21082f9f574a,4591.95,JMD,2023-11-26 23:28:47.936641,
246f6291-fcf7-45e7-82bd-b170b70b4a9b,7b7c85b3-fa96-42a5-b1eb-0000e7d3d192,fae996b9-d5d4-4e6a-85b6-d07db28c744d,0d169747-87db-488e-abee-0f2d4d11d1e0,4762.13,AUD,2024-06-18 23:28:47.936641,
88a4e3e8-6384-4e05-90f7-d61a9610c3d0,c7c28911-066f-43ab-bf80-7da93831fee8,61932947-f7a4-4558-8697-b97f1944c77c,,4934.41,CDF,2024-08-28 23:28:47.936641,
0d9af6da-d8ae-4799-b994-8d67857fe943,d2485cd3-31bd-4d3f-b3ef-d9ab16a3693d,d9667a66-2443-44d2-a9df-3caec24ebeb7,392edf13-8f6d-415a-acd3-8ebab51af3fd,4966.12,EGP,2024-04-07 23:28:47.936641,
d411a799-1a53-4824-b03d-12e24570a149,5c6b2a3e-e4a3-4da1-ace8-ec190471f2bf,063ba84f-23c6-4c64-a065-e58456c73cec,7a22d70e-d080-4b35-b2fb-ce8c7141c629,3138.07,EUR,2024-07-29 23:28:47.936641,
765578be-1cf3-468b-b62f-abffdb559627,3b624b0a-dd6e-4cfe-9943-844c1740be12,b8252109-f7f5-4466-9fda-e610be9f1e82,,3445.28,TZS,2023-11-13 23:28:47.936641,
dc511834-b6bb-492c-9f8a-1b17999bc865,69bb4a26-2f6b-4480-bb6d-a140a98330d7,98990c87-dcf6-4af9-a776-38d5b18c6a06,aa935175-798b-429a-9547-ef565bcb8cea,3914.08,HUF,2024-08-27 23:28:47.937637,
0187422f-f15f-4392-868f-d12a2fad6c09,c840db59-2ef4-4fb6-a391-8d59b81b50d5,f906eaf9-363b-4a7f-abcb-cda4606ec9b8,,2126.66,CUP,2024-04-19 23:28:47.937637,
5b9c078d-8fa3-4fcf-a235-a1d3ccfebbb1,7f741fe9-c2d0-496a-90c9-5183c6e6a2a8,146ed3c8-9fd5-4a96-a8a1-974a8bf64d0c,0d2dc8c1-f645-4785-8fa6-7b2760b16bc0,2597.5,LAK,2024-03-15 23:28:47.937637,
7ca480a9-aecf-4620-9fe1-70de1f9be839,2f65b0ef-e33f-49ed-b9f9-db1f3647152c,7bb852cf-c803-4ee8-b43d-c1f190339650,62161a32-560f-4362-aa6e-0f22e7172145,4041.43,BGN,2023-11-18 23:28:47.937637,
0bc3b31e-f1ec-4e61-9f6b-f7bbf32fdf28,188b0d82-d46f-47d6-9480-0ed292240c1d,3ad61a34-e261-4a76-aec6-0daf820b32a6,2afb2dce-491d-4a23-95b3-a3e76a23762d,4697.23,AZN,2024-03-22 23:28:47.937637,
c756e2c7-f782-4e80-885a-6363012e867f,5d854f29-7b7c-45ac-94c8-669070fd12db,e93268de-67ed-4eca-95c3-67f39a457a11,18513f3f-cc8a-4f54-afad-aed7905c4163,2867.96,SBD,2024-01-17 23:28:47.937637,
3521ea91-f64d-423d-aada-b53881c217d6,62a141cc-9454-485e-b9ad-f97bffb31951,3cd198b1-993d-42db-afa4-d10bf22009bf,,1081.23,MVR,2024-01-11 23:28:47.937637,
5f36ed75-526d-4590-b4d7-d349fb6e1d21,a6f657b9-54c1-475c-9c19-5b0cad0c14fa,f2ed7758-7c4d-481a-b6ea-b396c866abd1,,1571.77,PYG,2024-01-05 23:28:47.937637,
3e49259c-0702-44b6-9f96-7441bfe8e1a8,82a8e124-a54d-45dc-8d19-6a905619fbf7,56a5f266-509a-4ab9-ab51-26e9a816aedf,d65bc208-d4d7-4ebd-a770-54dc51467015,1064.07,BSD,2023-12-21 23:28:47.937637,
2ef1eb51-45c1-476d-b71a-a0111724fff5,84f4b53c-0bc6-45c6-b35a-b9cd6e7b3fb4,6f971d0b-aba0-4bff-9543-f413df7111b9,,546.49,LTL,2024-05-10 23:28:47.937637,
21e021ae-8e1d-4b3a-b72c-a6bc2100ed26,33eef88e-dc41-4849-9445-df87a7aec2f1,a92df116-b79f-4669-872f-48cb0fc9f6b7,,4760.43,NOK,2024-08-26 23:28:47.937637,
0caf1408-11f6-4074-9eb3-45f2d76b8289,5ab91e2c-eb59-43e4-aa07-dedf11a8f320,73243d5f-b962-4e31-bf04-05242ddd5e72,,2572.53,BMD,2023-11-12 23:28:47.937637,
857cb7f2-a66a-4323-8652-bff00a7e6332,8b1c9b0a-33d3-450f-b17b-62ac2f0bbf68,3823e96b-74ee-4a95-9bbb-b3434f4ff638,0a46650b-abb8-4ad6-a374-7da7ba40a34e,2695.07,MMK,2023-10-02 23:28:47.937637,
ea793b50-74c0-4460-a529-237fd99753bb,33c277d7-9ed0-4da2-9757-e0d01d0da7ec,c46dde15-82be-4ec9-8a3c-09a7d26f0288,282d3658-2bf3-478e-af70-89bafe2bae64,4192.85,AWG,2024-05-27 23:28:47.937637,
b133db8f-b17a-4193-b6b4-3d003856d83a,96f7d1ef-3f51-4b2f-a3c2-a0da92561d9f,67ed7e67-1530-464a-9970-a8b3498b7201,,3061.86,JMD,2023-11-28 23:28:47.937637,
1027b2a1-58d1-46f4-9f09-868d55d88f80,464de991-ba0f-4a31-88f6-837a7886a449,6b7fffb4-ac5a-4e21-934c-475a2b9ca222,,780.13,PEN,2023-11-17 23:28:47.937637,
85bfb448-2750-42a3-9acd-5205382e9f10,f2bd8a33-c776-4835-9f50-ec7496f28e89,7ad91610-9f01-4177-8772-8fae69fa75b8,,2308.75,AOA,2024-05-26 23:28:47.937637,
5e877875-1c3e-4571-bc77-5fc626ea70c9,7ccd0ce8-4bee-434b-9006-57adc39e87c9,c1b6e161-173c-4f00-b50d-5703a185ab66,999413cd-87c9-4a55-94a4-15481b4efa61,3913.86,AWG,2023-09-26 23:28:47.937637,
d5f35dab-54b6-4662-a657-64024afc9fe6,7457aea7-5435-49c6-b4d5-afd5210e0195,34458be2-ac50-4583-8641-057528e9cc22,,2241.93,RON,2024-08-21 23:28:47.937637,
1f260374-0b1f-4b14-a0a3-e77f9ac6309c,13756e18-cb80-4670-8203-0cd56c8e1441,e9452c60-b135-4724-a374-b691f4eda7dc,acc687ea-55d8-4492-98f8-7ce111bcea26,1704.79,GHS,2024-01-21 23:28:47.937637,
9d3323b2-5a3b-43c8-bf1e-aa4d245e1067,2b5e4e24-01b5-4f20-8556-fd0120aeb1d0,3cd198b1-993d-42db-afa4-d10bf22009bf,35eb52c2-5146-4c90-a1e6-f9600bceaeaa,2106.26,BHD,2024-02-22 23:28:47.937637,
89c40738-223f-40c2-b8d1-bca253c4ea9b,392bf322-bde1-46af-8ec8-54bb860ecff9,23ee520d-b0ce-4ef4-9d9b-4d7426eb348b,34d8a3b6-77aa-435f-b844-434e91b71c0c,3271.53,AZN,2024-03-22 23:28:47.937637,
f2497608-e465-45c8-8761-d0c6aa10e15b,e7039946-cb00-43c5-9cc5-fbd8a5642768,a4e533af-f0e8-4829-bc6f-a5edeabbf6e7,f5033df8-a2e0-49e5-998b-f258dfa4c6d6,1447.7,PLN,2024-01-27 23:28:47.937637,
51ea3e4a-ffee-47e6-ae9f-1c774e1b314d,f8ec9ae2-78b3-4916-b86d-b008ce7e2f25,225b8f93-7e85-4cf2-863d-9cafd65c2f68,,4465.2,TMT,2024-03-25 23:28:47.937637,
04604311-2a2a-4550-a5a7-45730e857586,1748c8ae-bafe-4e36-bab8-518afb37073a,bef6d3ee-afce-43fb-b66d-94c09907a99a,,780.34,BDT,2024-09-08 23:28:47.937637,
c5bae1e1-3e43-42bb-a491-3f872e883ad9,4916bd82-3f52-498c-a8b4-c80ca677b86c,aea22794-dceb-4e42-abfa-48d6279ba295,e5aca3ae-0f23-4c9b-8d86-f53832267874,3175.09,PKR,2023-09-14 23:28:47.937637,
caa90272-9205-47b3-b45e-9c7e3f188d84,4164dd49-dd5f-44c5-bdf3-89658573e168,f80c663e-1596-4f20-81b7-a3a269bf9e2b,,2239.77,PKR,2024-04-03 23:28:47.937637,
987829a6-927a-4ae5-bbcc-0f483c7c2f60,425b56cd-2606-419d-badc-84e230034ede,0158288d-01f5-4324-95f8-6d63fafc2a38,,770.14,EGP,2024-09-06 23:28:47.937637,
209dcb1f-0752-40ee-b4bb-3fb6db07550b,42f10530-350d-4e25-bfe7-756bc5f5ef2d,1257ae44-da35-4fc7-8e96-ce354fd03b69,7ab661cb-5271-4550-96d3-4af09c4a5d12,859.63,SZL,2024-01-03 23:28:47.937637,
af751051-4807-4a6e-82f3-06fef5c5afa5,1af0a32f-b338-45d2-81d7-9bd4afd74378,c384246e-4474-4c06-a7ed-c8b22db8e62e,9d5e529e-a832-4900-b3bd-26f9a2a9fd4d,3076.09,JMD,2023-10-31 23:28:47.937637,
357644b9-9fb6-4fbe-8bd2-debf4d47ec57,f22c032c-4aa8-4a78-a469-ddbdec8f5109,ab1f1416-1882-4664-86aa-a0d3bb4f2056,4b6a4933-e75b-4b33-bbb9-c798804cef6f,4443.16,MYR,2024-02-08 23:28:47.937637,
26608254-8f30-4f01-ab8f-e5092f37a3e9,f5eba330-6c23-4b81-85d6-b5b22f539d5a,1ab9acce-8da3-4b06-9e52-f76ca43b6d49,,4625.46,MDL,2024-08-18 23:28:47.937637,
21e8af6c-9226-42c4-b173-9911e9e37d3e,0890d021-c455-4199-aa14-13fad155c105,bcf7213d-9348-41be-ba19-f30aeffd7398,,634.58,UGX,2024-05-25 23:28:47.937637,
2300a977-567b-42d0-be30-593893e67a64,37ea953f-d0a0-44d5-b978-b2b4913b5833,a3e243e4-0200-418c-888e-4638adc2a3e0,357868f8-bd60-4e6e-b788-359c9aac5688,1146.62,AZN,2024-08-07 23:28:47.937637,
79f35cf3-c324-423b-93ad-c7f84206c34d,094d1c49-5f78-4a3f-a84d-333da1eeb2f0,3ccd46e9-c846-4e4c-9292-00b5cb974913,288c436b-ad1a-4527-bc3e-20c30dfabb07,1130.65,IMP,2024-04-07 23:28:47.937637,
a90eaccb-0759-4d47-8ac6-bb30860a310d,c528732c-323a-4cc6-97d6-1c85b2b9fda3,56e42c4e-972f-4e59-a244-fc96e656f72d,f11bb1cd-aaba-457f-aac4-c4dcefd89acc,3508.7,AOA,2024-05-16 23:28:47.937637,
89703b5b-7c0d-443e-89d3-2ab86a022805,416126be-185a-4618-b557-8467a2d14c40,856cf54c-4f19-4d50-8529-23eceafc6485,9528932a-1ed5-4a39-b090-39d10422bfad,668.81,BIF,2024-05-01 23:28:47.937637,
42a24ee2-61e2-463d-a0f1-143e08ed6047,f919253c-bf64-437b-bab0-b63d6184eabc,03d3d0fd-3b6f-4da0-9c0e-279a64d06a60,,2112.44,BZD,2024-04-04 23:28:47.937637,
d6001be8-54fa-445f-9836-7ce16d19660f,75302753-7f65-48b9-9ee4-815b00290997,a93aa906-85cc-4c46-968c-bb3356acdf68,446e6748-9df9-4f76-98de-98637f0a249c,4673.14,BMD,2023-12-18 23:28:47.937637,
33ad5ac4-1cdf-49f8-82eb-4e4bb0fbdc06,fc24e9f1-ba1d-46cc-80e3-43dea81d1680,88db2d24-cd9f-4b75-9740-94a78b801bc4,,860.49,TMT,2023-12-28 23:28:47.937637,
37828efa-cf8b-4484-9cc3-d04542ea484c,bcd5afdc-13bd-47d0-84b5-5471559d36bf,e507da2a-a004-496e-922f-5c2d98cfc90f,,562.14,KMF,2024-04-01 23:28:47.937637,
cd274687-1cc5-4faf-9eb7-7e7fc0ff2b35,e50e3a3f-9393-4b96-a8bd-f8b711dd8ef3,7e47c849-123b-43c0-8124-424deeeb1835,,705.12,HTG,2024-08-19 23:28:47.937637,
7f5d2256-dec9-46cd-9ff7-53abc1dfdf86,15e49e71-25fe-4544-8cc6-71f2468a8c7b,5e44ad16-90ea-49c2-8a44-3ee36c6b5600,,651.46,USD,2024-03-15 23:28:47.937637,
f2ad1514-668e-44c4-b215-02840f838742,1e74d4d6-19a2-4f02-8c15-5ea6ecf5a8bb,366c40bf-286c-4879-bff8-2d3322bac763,,4438.99,MZN,2024-06-17 23:28:47.937637,
59dde834-a793-4765-ab1f-136763802f74,722d5509-6824-454f-8477-38958159a44f,5d490bcc-f61b-4352-ba3b-8f1ccf916e29,41f26371-e4d9-4a68-8443-86e40ef9f4f0,1607.62,MYR,2024-04-04 23:28:47.937637,
e0a80e30-853b-41a9-92a2-16ac4d6173b2,205384d8-7075-45e5-ad21-f73d960ecdd7,272009b3-f1c3-43a5-91dc-d5f3c8f2e1e1,,1323.43,KMF,2023-09-17 23:28:47.937637,
57da1d63-9fff-4d07-ac16-b6147616a972,daeb95e8-65d6-46d4-b8d4-9a849ebbc20e,5d94f034-2cd7-4a6f-8657-bec1fab465af,d4f568d3-a748-4a88-bcef-e011fe51bdfa,2693.63,QAR,2024-04-25 23:28:47.937637,
66a7fa33-2f9e-4d10-8e95-904c6127e91b,f460b48b-6f83-46a3-8dd3-2c86e45bda88,14b1ca1e-6058-4160-aa58-482092b59b3b,,4857.7,PLN,2024-05-26 23:28:47.937637,
f415c786-e679-41f9-a02d-d3c47db83a3b,8a381c1a-28bf-4f25-b12a-2ef597a551a3,3c7ac33a-bb3e-4ce9-b998-3422a9eca877,,1842.31,VUV,2023-11-19 23:28:47.937637,
aa54a40c-78fb-4fac-a946-da54463b8436,ff834e77-310f-46ed-a59d-2fc6cf405c6a,e89caa5e-ccb7-46bd-9df4-85c3d5faf340,ea2cae19-234f-4c7e-a5e7-8c1e8219f727,623.36,ZAR,2023-12-16 23:28:47.937637,
5cc32036-a355-4bba-acfa-ec4d19e573dc,a7722700-3a27-4844-9f65-bbc61a062327,75d776a6-dd37-478b-b385-92d6e6814cf2,,1950.81,UZS,2023-12-17 23:28:47.937637,
4251ae98-5129-4495-b2ab-f2e9dea4f39b,500a14cc-1fd1-4ed2-b5bb-adf59f571fa0,82ef51bd-6c63-48df-a20a-f55a73314594,,2885.36,ERN,2024-06-09 23:28:47.937637,
d3d26f05-74cb-4523-9b65-2cabab59638a,b98132d7-96f1-45d2-bb70-cd31070b7534,9434e692-ba24-47d4-89ba-d6052a2ee5d7,,3442.89,SRD,2023-11-25 23:28:47.937637,
c4914770-9337-4f39-b3ce-accfd3d9f7c3,3a6db6c5-fed7-4e5d-84c1-bdc27e1b8f44,575d9921-8a9e-4ddb-acd1-f19f88872c76,623b2bd7-9c49-435c-97d8-b7a6fbf0aaad,4617.48,BDT,2024-01-20 23:28:47.937637,
55556b8b-6580-416e-a889-a0084e057fb8,1b76b1c3-4375-43f1-b2d0-91ff8c9ccdd8,3c7ac33a-bb3e-4ce9-b998-3422a9eca877,,1479.39,PLN,2024-07-06 23:28:47.937637,
549cca87-cdad-41ca-9bb7-85ebb4b72fd3,b0797bde-e32b-4786-b695-ff38acd06ca2,a29cfc21-7de2-4a91-8317-829659194837,,1797.72,USD,2024-01-31 23:28:47.937637,
4c885ef5-393b-4fc8-9a6e-e82e6f0b316c,00a0a45b-f598-46c1-bb3f-408cbe647b38,0dfe5540-4584-43f0-943a-399dae896462,3b39363c-3b0c-4f21-b5c9-9bcca8c4334a,1442.66,LTL,2024-01-07 23:28:47.937637,
dc215707-9c99-4312-97ac-b7b9bfcf7c23,a19f9bec-3cd8-4c45-959e-c1910bd15dc6,7d6b1d82-da30-4ed0-90d3-ff1b921f1cf9,,2096.42,CRC,2023-11-07 23:28:47.938646,
543abd7d-4a22-4058-8b0c-54f60f9aebe8,bf2935c6-7d3e-4a9a-90d7-07e7d82d6861,51e4240d-7250-4d8c-9780-0e069f46c4ce,,4981.16,JPY,2024-01-06 23:28:47.938646,
0f5145b9-8eae-4f74-a9f2-fb74c794df9b,1be4c732-aa67-47d2-ba64-43500d87828d,3e6326fd-d9cd-4e88-9f70-db347be55214,,4741.77,XCD,2024-06-20 23:28:47.938646,
6f35f1a0-3288-4a13-bd47-8c0189f78a12,c9ca1749-4fd9-4656-8745-3d9e310bfdc9,9778167e-fe00-465c-8867-28d96dc51a98,,3588.31,SVC,2024-01-16 23:28:47.938646,
30cc79ee-072e-475a-ab39-ebbe7ed04a2c,205384d8-7075-45e5-ad21-f73d960ecdd7,1d109993-bd12-4d30-832e-a226fe0e2db3,eb7d5382-d034-4750-a853-064c66a92a22,2433.7,DJF,2024-04-26 23:28:47.938646,
da65bc78-da9a-4265-a2cf-eb47c88e1174,94201adb-7261-409f-979d-8293a147517e,91763b8c-a671-4717-8910-d21be85ec00a,,3946.56,PLN,2024-06-23 23:28:47.938646,
5e9220fa-bc1c-495d-948d-99bc43766c48,d34ac548-d26c-402b-b724-92d06a146959,57b1213f-87d9-40b7-9933-9a59c559e80c,,1403.78,LSL,2023-10-22 23:28:47.938646,
a7c19268-2ff1-42a3-b91b-e37e50911096,8d298cf8-0c0b-4244-9792-bbe952dc50f8,0fc41464-691e-4d22-bd5f-904bc378a45b,fe00c9a8-ecf5-4b00-a30e-173873b1ab8e,4065.06,CRC,2024-06-18 23:28:47.938646,
7b59c53f-897a-47e6-9df0-a2265864968d,9a527822-7b1e-4677-8a94-53f6ea2955de,3e8b2252-ca1e-4f10-8fee-f325092bdcf5,,1440.31,RWF,2024-03-27 23:28:47.938646,
1311e9f7-6464-49eb-a3bb-590e95810cdf,6fea5079-e37d-497c-a535-55adf5cb5d37,06f3e71f-dee2-446a-93ad-b9b2da10f2c7,,1519.72,MWK,2024-08-12 23:28:47.938646,
2e4dcbeb-c7e5-4f6e-8b6f-875e005cb1b1,e82716f6-1ab4-49dd-9e3d-058e3101065c,89438a81-f9dd-4d52-bb5c-f802052bc6cd,67f3dd3b-429f-4c77-9034-89250405d686,2403.24,THB,2024-07-31 23:28:47.938646,
b60c3242-255d-4d8d-875d-421957da2531,d43380a3-3183-4913-9f34-a210ec6405c3,de1dc134-f43a-4eef-945e-45ac095df791,6544622d-3f9c-43ac-814f-e4c850572133,3145.93,ZAR,2024-02-17 23:28:47.938646,
a2603833-1b4f-4e2d-978b-6366ce15c480,7a03aece-de28-414c-9d20-07a53c6f8619,e9452c60-b135-4724-a374-b691f4eda7dc,e7333b63-5654-4c13-b2d4-a803c9bf11d9,381.64,KYD,2024-02-15 23:28:47.938646,
5228770d-9bb0-4e4d-b71f-0b573c012f8f,7bd75be0-573a-46f5-999b-c973535484d0,e446dca2-2429-4aa4-99d1-f27cd8c0f351,6cda04e8-3e9c-45d5-b979-e3ead21a77d0,545.81,EGP,2024-06-08 23:28:47.938646,
02846da5-2a63-4af3-ab56-4b8cf247a461,caaa8867-e58f-4ace-8f55-dd32bad9e976,085fd342-c987-4643-ab4b-ba67c4b20ee5,266ce3ae-8dd7-4a55-8ba0-6b7c341fd35a,2631.66,CRC,2024-08-26 23:28:47.938646,
6e685f46-cda8-45ee-91ae-5e887554b351,a9417d57-e0df-4f94-b7e6-87b6d4a4df98,3cbce980-9e19-47a8-ba2f-9874314da260,,4061.96,TMT,2024-05-26 23:28:47.938646,
8886f140-79d3-485e-98d6-1959ddeefc6e,3be5c5c4-8a61-442e-9637-f53c807b5b62,abc6e565-38ab-4c62-b909-28c0611ff211,,4592.19,DOP,2023-12-17 23:28:47.938646,
9d8958c4-6adf-4b6f-82e8-399996d1b5c1,f66229fb-fa7a-4308-9ca3-5d36a93422a0,ba9c9356-4a12-4d32-9227-f36d8f5cfdf0,e958c21b-7e02-4c55-9f2c-4e10039c5f5c,1749.7,NPR,2024-08-21 23:28:47.938646,
dbe328f0-10de-4c18-9185-4925f702cddc,378a4c8c-1644-4841-be89-851152531a7c,2b9913bb-4fc7-4d2d-989b-fea3ffa0675b,,3016.1,GHS,2023-11-12 23:28:47.938646,
7a709a5e-dbd0-496d-b521-a82e81817eab,0d61a8b6-7573-4bc4-a4ab-27596522ea20,244afee2-2213-497c-b6f2-f4e6c7efbbe2,,3827.22,KWD,2024-06-29 23:28:47.938646,
f171cd3f-5ab0-4171-83a8-11b238a435e5,2d46f4ad-b93a-4ccc-99ae-59cfb3fc9fa0,39b82522-fde3-4fad-b43e-062b3f3d771a,38a3e5db-0cef-4eb9-b5b8-47e888d1f2f6,2813.39,ANG,2024-07-05 23:28:47.938646,
7ddd9b38-ec48-442a-8705-12dee50be1b1,3357995f-74d6-422c-938d-25179f5ca14e,26aaa56d-8a50-490b-892c-948d7233fc68,145e21b6-912c-4b10-bf46-0cf8f7a5fc7c,176.5,SYP,2024-01-28 23:28:47.938646,
f6af1827-7555-4263-a3e0-5c35e74dc208,2c65507c-eed7-463f-98b4-0644682ce8f6,252e7df7-63b0-4997-a8cd-5659c7c3463f,8dd34190-5d22-408c-9166-71015166db0e,1870.84,MRO,2024-08-13 23:28:47.938646,
91531a62-1343-4336-926d-dc75532befa3,65573d15-cb4f-4464-8192-c26ee6592198,1d49918c-a6a1-43cf-bec5-bd68cff03096,dfef9d70-895e-4f20-91b0-6cdc1ade767d,3799.57,KRW,2023-12-08 23:28:47.938646,
abd0e9ce-5427-4ad4-a854-c35be02f36a9,cf1eeae9-75e3-4495-bed8-79ee8d579c4a,fb5f342d-0f61-4944-8536-df95303a7c41,7e7f7ca2-d12b-4fe8-aabb-75d1ed3df311,2017.9,BDT,2024-08-21 23:28:47.938646,
fe029ca3-aeff-4f79-b51b-874b41ff2539,e093314f-ad47-4148-8c30-f02ae4801b4e,5e6fca42-a3a8-4af8-abae-bd14fcc5e238,11f02ff1-c520-4aaa-8e79-48a5846c89ff,3696.52,YER,2023-09-22 23:28:47.938646,
2d1235ba-afb9-46d8-a5e9-9b95bb4a9571,5fa9cdff-9287-4340-99a9-ae6c09889071,39b82522-fde3-4fad-b43e-062b3f3d771a,,1806.04,CRC,2024-02-21 23:28:47.938646,
b62aa636-367e-4388-a94f-2e969d6266be,d4707c15-de2e-48d6-8dee-5b6752a815ce,cf4b4c73-1ed4-4208-8ed7-384103be225c,232e613d-1ece-467e-bdc9-b24d250167da,2381.45,LKR,2024-07-03 23:28:47.938646,
80c9d30e-c022-40eb-bc15-ac2d3b2eaa71,06a5a9ef-bb06-4041-b7ba-244ed3bb0350,db22f506-ca21-41e5-85bd-750d313b885e,5a9f169d-8321-4c42-b2c3-516afbaa4bf7,4960.13,FJD,2024-03-29 23:28:47.938646,
ae33ae85-5e69-4e90-bb43-a1006db50168,115e4b77-801b-4ac6-85d0-1099b01ab775,3af693ff-8ae3-429b-8007-39ee076e832e,,3500.91,ZMW,2024-08-01 23:28:47.938646,
bf7274b4-0ee5-4786-9631-efa71a2d39b1,d8ca0863-936e-451f-85dd-fd09e00d7f73,be96e181-dc43-4fd0-9900-8f13c99cbc2a,0248b4b8-4dbd-4feb-bca0-8dbc04ccc701,2771.18,PKR,2024-07-26 23:28:47.938646,
abc96a27-e55d-4325-87b4-724f92ad6252,1e45f5e6-9b2a-436b-bbc8-ce97beae8b0b,6a32d4b8-121a-488e-ad03-09ec484e98b8,,2817.7,AZN,2024-02-20 23:28:47.938646,
f739e2e5-9f03-417f-857e-481cb56427d2,8b6d1a84-b25d-4e36-94d8-c5ddf72484b6,aac6ce70-5571-4982-bfd5-bb38c61a98d2,e6742a91-8a9b-49d4-8fcb-a6c3b69d5027,4756.07,GBP,2024-07-09 23:28:47.938646,
243c106d-c394-4784-885c-9e24dce0fc53,7a545427-a34a-4a47-b67d-dd75fee0bab8,184e3513-0ee5-4523-96e7-95c7a6ba674f,,1660.62,NIO,2024-08-28 23:28:47.938646,
e8e2eb87-314d-4db4-aec1-254352320d2c,62e73294-78c6-4ef4-9390-e050d792b52a,d009a7cd-ad9c-4264-b8da-4dea393c0a05,,1410.31,MUR,2024-01-15 23:28:47.938646,
619b667e-ef75-448b-b105-aff32e065ef5,71819266-c43a-4ef7-9300-1880b865a9a8,76ebd64b-d107-4a45-9c47-881146920b3f,a4674b6f-70dd-48b8-babb-01a4b17011ce,4552.93,SZL,2024-08-10 23:28:47.938646,
37479317-abee-42a7-b1f6-4c844475d32e,71482c94-12c8-423d-a691-5b4b905fab34,517abf42-f3ae-427e-b5f7-2ea4575906ec,,3593.81,LTL,2024-04-05 23:28:47.938646,
6a589349-f223-44b8-b8f9-892ec1d6ab51,459ebf48-b6ef-4ae6-8c2d-be8082f92295,e62b8670-18f1-4ddf-8c79-06cb2d3db5e9,,144.35,KMF,2023-10-11 23:28:47.938646,
d658df0a-2ff2-4cf3-9a52-a7b3405a9979,2b594923-d486-49f7-b485-81b54bbf277d,d543b34a-2c4d-40b2-b0e1-e893720b3f77,,1907.08,MRO,2024-01-01 23:28:47.938646,
6d113292-d776-49a5-b137-792b49211e1c,da5fde3c-d7a0-4e37-b55a-d0a3a1c6963f,d7b6daf7-d09a-4359-9d77-6cf337fab012,f27aac68-14f0-474f-96e9-8278f637b5cc,4611.42,HUF,2023-10-20 23:28:47.938646,
2a223022-f75e-4b40-9fcc-bb27c5344a19,955e318b-30c9-4c79-92c2-504e7e7b14a1,d54093ec-84ac-4b97-8b02-00f7018f1436,83883c09-845f-4a15-aebc-7c8b9ba180ad,3750.25,NIS,2023-10-18 23:28:47.938646,
19f7295e-f27f-4305-a706-079f424b44e9,034b78d3-2048-44bc-9bc4-c2a9a929c7a8,b0c41df4-f0a3-4915-bcf3-3f3a2599f522,,4889.15,BIF,2024-06-10 23:28:47.938646,
5a8b4332-b238-4b7a-bb03-ca3af7e085f8,fa5bf8d4-b7ea-4a5b-8877-4dbfc0b54e7b,91763b8c-a671-4717-8910-d21be85ec00a,4fcf7fdc-4c2b-49b8-a960-c4a8a3a7841c,2481.7,UYU,2023-09-22 23:28:47.938646,
d4ad8d58-e227-43c9-8848-a18ba643f815,e06a6d8a-c939-4f7c-b22f-a62909b69f95,046e04aa-5ba5-43ae-8b66-d7e18551006a,397fcf49-04d1-4fd2-a886-b8518a907677,4631.87,SZL,2023-10-17 23:28:47.938646,
