id,retailer_id,title,address,phone_number,fio_director
5a8e480f-e8c6-49f2-ac4c-9bb568d4074d,b6f2b285-158f-4de2-b8c8-d254705b7b28,Янта-Запад,"ст. Калининград, ул. Таежная, д. 2 стр. 1/1, 640638",82367189108,Баранова Елена Евгеньевна
2dc45b29-966a-4eb6-998c-1e96bc2903e1,ce9919a9-aa0c-46e8-973f-fd828f6d2c59,Прод-Макси,"г. Кострома, ш. Братское, д. 3 стр. 91, 537912",8 (571) 351-75-60,Комиссаров Аскольд Якубович
63041aaf-d08c-44c1-a2bf-5ab026805b00,8cea802d-be0e-496b-b515-b28a8f82b3e6,Вайн&Крафт,"ст. Агинское (Забайк.), бул. Рязанский, д. 5 к. 115, 983294",+7 (873) 916-1551,Якуб Вилорович Михеев
ba9f396a-0ee4-47f3-a2bf-91e076f45965,6a318f1d-1cd8-40a0-9555-228748531116,Продукториум,"ст. Урюпинск, алл. Достоевского, д. 63 к. 3/3, 511785",+75750601357,Кошелева Нина Григорьевна
6f4b7ab3-ff55-4c46-80e2-2b2edfb3a9d2,5bec4d22-db3c-4600-b873-ed01a9cbbb1d,Вкусы Вьетнама,"г. Александровск, ш. Театральное, д. 11, 908282",8 (957) 841-11-40,Герасимова Клавдия Романовна
2ac06597-526d-410e-8d33-1dee388e63ad,cea3b0ea-34ab-4ff1-8c9c-d0179b69ff6a,Продукты рядом,"п. Билибино, ш. Достоевского, д. 2/4 к. 6/5, 611517",+7 (533) 149-99-48,Надежда Валентиновна Федосеева
a2656a77-1d8c-4972-84b5-7591783cd587,207e84d5-334d-4320-9d2a-2cee7ff6402e,РезервПрогресс,"ст. Быково (метеост.), пр. Льва Толстого, д. 695, 153482",8 (389) 967-42-20,Блохин Порфирий Денисович
18a3daca-623c-48be-add0-5ad79b241121,3048c0e5-e01b-47fa-8220-c25481294899,Кофе пью,"д. Шерегеш, ш. Транспортное, д. 911 стр. 7/2, 891102",+7 (642) 350-27-92,Анастасия Федоровна Фадеева
add02175-e8cb-439d-94cf-a6a1a18c64cb,8e49f2d5-5996-45e2-bd38-b5a5f8193b68,Нутриция,"г. Соликамск, бул. Трактовый, д. 7, 568567",+7 910 655 0813,Евпраксия Семеновна Потапова
b3eced42-90d9-4d38-9fcc-7a311ba0258f,5120f78c-b287-4e70-a50f-4bd92643fe7a,Promo-sweets,"п. Приозерск, алл. Парижской Коммуны, д. 9 к. 3, 043144",8 (128) 299-6601,Зинаида Ильинична Морозова
49eba496-c6d8-4f5f-a641-a6de166ccbd3,d0695af9-7831-4901-8a2f-59bdc8702429,Магазин водорослей,"п. Владивосток, алл. Степана Разина, д. 6 стр. 278, 293280",8 975 415 61 20,Анжелика Мироновна Терентьева
1a11b0be-5a28-4b09-bef3-26252f9012f3,ec3918b1-1ce3-4550-940c-115e5e1951aa,ZeRNA,"г. Жиганск, наб. Новоселов, д. 51, 625910",8 786 057 0714,Дроздова Ирина Аскольдовна
f5b17f11-22fb-41f2-b85d-71d05422a3f3,15b4fbb9-cf09-4d9d-b792-d1a4e7e7b944,Первая сырная компания ЧИЗ,"клх Минусинск, наб. Плеханова, д. 8, 896427",8 112 973 0928,Лазарева Ксения Анатольевна
c18ac732-fa58-4911-9b98-09dd5c812337,bb8e4e56-6fcd-456c-9675-0e4f191ce4a0,Профессор Пуф,"д. Южно-Сахалинск, бул. Шишкина, д. 1, 195976",+76801455912,Полина Артемовна Лобанова
4f591b45-a770-462b-9867-726541112ab7,901264d4-d41e-4f99-aa6d-e2d2b1caeede,Правильный мёд от Пуха,"к. Рыбинск, наб. Балтийская, д. 658 к. 5, 854054",+7 (871) 457-74-15,Жуков Корнил Денисович
88c027e7-27a0-46f2-b616-cfce52cd4afc,65874536-f21e-4a7c-8a36-2b252eb88212,Иван да Фёдор,"д. Хоста, наб. Ломоносова, д. 7 стр. 241, 939929",+7 (932) 753-35-81,Самсонова Светлана Геннадиевна
7851e3ca-bf7d-45bf-be0b-284252474273,53bdf5b0-c42c-4b16-bd6a-865a83f847df,Che,"п. Учалы, алл. Кольцевая, д. 9/6 стр. 256, 768830",+76614776007,Суханова Ульяна Константиновна
87f1a839-0a6e-4c07-9d71-792743337999,59cd7758-8b31-445c-8d6a-408000997bed,РУСКУРС,"к. Мончегорск, ш. Физкультурное, д. 8 стр. 5, 117593",8 (212) 554-85-96,Эмиль Терентьевич Бобылев
44ba46cc-db9a-4b65-a58c-38020a8e68c3,f0394010-8d88-47d3-88a2-105aa73950a9,Раменский кондитерский комбинат,"г. Радужный, наб. Ленина, д. 237, 661561",8 471 939 14 36,Регина Петровна Аксенова
b4773ed7-0fca-4d78-b144-b6e22fa90afe,5d4bdafb-9971-47d8-9dd8-9df17d711cae,Интернет-магазин Жазмин,"клх Игнашино, алл. Киевская, д. 6/5, 181144",+72142666896,Михаил Денисович Жуков
5a3af8a4-c049-451d-ae1a-8c2c2e17b600,bc3a67a3-361f-407b-a9ff-e1492bddd871,Северо-Восточная компания,"п. Йошкар-Ола, ул. Чайковского, д. 443 стр. 7, 913197",8 (227) 318-85-56,Жданов Изяслав Эдгарович
305c6256-58fa-47b3-adcd-00d0a11ae5ed,9e661189-ff48-46e0-b974-37a5a6599b1a,Ирп-77,"с. Невинномысск, алл. Юбилейная, д. 186, 689111",8 (881) 652-07-60,Виноградов Ладислав Валерьянович
6ed19f29-7ec5-4214-b134-e94e71b5fa5b,8f4a4954-b7fd-4602-ae57-5dc2a589a42c,Рак Да Хмель,"с. Жигулевск, ул. Громова, д. 392, 236454",8 277 848 06 06,Фрол Егорович Красильников
f8e56add-4549-4c1f-acb6-7e3a264d83f3,41236aba-f72b-4b8c-9be9-c46c7e766a81,Живой рак,"ст. Печенга, наб. Шоссейная, д. 13, 317341",8 (021) 006-72-58,Соловьев Епифан Вячеславович
18845d7c-6732-4031-8058-d8b1fd8c0ada,167e92c4-e7c8-4517-adf5-e47aaea03078,Раки-фреш,"с. Тында, ш. Запорожское, д. 13 к. 2, 771846",85442237014,Татьяна Ждановна Полякова
a21c7585-6bdc-4415-bb78-ccf02365aadd,bb3a98a1-fdbb-477d-ba1d-004e3be35dd2,Мега-раки,"к. Озеры, пр. Глинки, д. 7/6 к. 8, 524013",89721342858,Нонна Николаевна Мишина
0e4dd40f-efe1-4ea5-a335-3781949395d8,4d81ca7f-0919-4a01-993e-5cd55e607779,Раки-Вкусняки,"г. Зеленогорск (Ленин.), пер. Подгорный, д. 168 к. 615, 743403",8 (006) 575-1990,Ильина Лора Владимировна
9f0b5ba1-0b1d-45a0-9f50-356cfd34d946,7eca82aa-7f81-4a0f-82ae-04891a3b3cba,Ракожор,"г. Городовиковск, наб. Карла Маркса, д. 7 к. 42, 143227",+7 (901) 221-8583,Мельников Всеслав Исидорович
53186bb9-d59c-47b2-af8b-594aaca30610,b9c2fd0c-7314-4101-ac08-4896bbca9e9d,RakovEm,"п. Норильск, пр. Инженерный, д. 7/3 стр. 702, 878642",8 947 211 1102,Остап Демьянович Тарасов
57422743-875a-409e-aae9-df2e2abe1fdd,97d450c8-5660-4946-9ab1-13d85ce8ea74,Абрикосовый мир,"к. Талдом, алл. Октября, д. 77 стр. 1/2, 264615",+7 248 445 26 40,Родионов Демид Ефстафьевич
97bb47c9-bd9a-47f1-a12b-45593c071727,c44023ae-cee4-4aaf-93b3-90563fe3b39d,ДаргоF,"ст. Листвянка (Иркут.), бул. Титова, д. 33 стр. 28, 555758",80687291471,Мухина Тамара Леонидовна
1c18e97a-8560-48ff-b74d-10035195d82f,443ec330-a49a-4b48-b424-fe5eb53c2757,#PRОБКИ,"к. Верхнее Пенжино, наб. Красная, д. 4/8, 254107",+7 (278) 967-1957,Юлий Алексеевич Устинов
6fac2200-0e3f-4d42-ab22-6b9b9b8a0f8d,ba17fd15-b0ac-4562-9654-41545f83f710,СДВ Рамвода,"ст. Сочи, алл. Линейная, д. 2 стр. 7/2, 960446",8 (128) 428-71-36,Максимова Валерия Александровна
8a8e11aa-8fb3-4faf-baf1-f29c9f0bcc3b,675dd178-83fc-4202-bd76-84321147dc0a,Рамён,"г. Серов, ул. Луговая, д. 9 к. 73, 565793",8 679 950 09 17,Кошелева Марфа Кирилловна
2a231335-372b-406b-b973-18f3822139a7,afc6afd3-1518-4bce-84fd-e65671383838,Raw to Go Kitchen,"п. Туруханск, ш. Правды, д. 4/7 стр. 75, 915580",8 (960) 804-34-00,Кулаков Аникита Ануфриевич
bfb433fe-2834-4e57-b11b-a05f8627a153,0e03c243-72cc-42f1-ac6d-e886a73289f6,Ступинское РАЙПО,"г. Щельяюр, пер. Приозерный, д. 709 стр. 9, 193104",81136679154,Фадеев Евграф Владленович
5363801b-6bed-45e5-b4ed-3e2764bbe40f,4f9767a3-6882-41d6-a2d4-8f2c0b1c9a25,Разлив.club,"ст. Камень-на-Оби, ул. Восточная, д. 253, 197855",8 (666) 224-95-08,Марина Богдановна Козлова
fde117e4-58fa-4d6a-bc77-a80570db3960,189185bd-2307-416f-a60a-fe4266ab9e82,Гранд Кастель,"д. Курчатов, ул. Севастопольская, д. 349 стр. 65, 774611",8 093 807 6942,Стрелков Борис Гаврилович
37facd16-90ee-4cbd-82b4-546623161856,70ce473e-79b8-4d0f-b0d1-c966ad110323,Школа диабета и психофизической саморегуляции имени Эрнесто Рома,"д. Краснотурьинск, ш. Тепличное, д. 62 стр. 46, 523199",8 236 686 3455,Василиса Ивановна Суханова
8aa77657-9dec-452b-9647-31d26bd75daf,9089d58b-21bb-49b1-b198-b27ff2f04366,Реал Фудс,"п. Кущевская, бул. Кочубея, д. 3/1, 564843",+7 975 203 1426,Иван Ефстафьевич Мясников
e1a8f2e9-7c43-4d7e-bf6c-e5fb1f2544ac,f132873f-90d4-45bd-85ab-b8fb78fa498b,Аромат Экстра,"к. Мыс Шмидта, ш. Ватутина, д. 3, 821804",+75764877190,Регина Яковлевна Носкова
2d48422e-e600-4366-9fa6-fa2e0f8cd9b1,08ae794d-b154-47cb-a019-36e07047a598,Пеко,"ст. Калачинск, наб. Подстанция, д. 5/6 к. 55, 796398",+7 184 350 6120,Аполлон Фокич Костин
17fa77d0-631c-4006-b999-2926007c1f0a,5cb25769-7fa2-47ec-b13e-6723aabe945b,Cargill,"г. Теберда, ул. Ульянова, д. 1/6 стр. 1/8, 786476",+7 (011) 993-5276,Спиридон Ярославович Ковалев
a07dbef3-1d2e-4cd6-9632-1f3a1a9d410a,2ff5fa21-5caf-4723-8917-f6d9c13918fb,Costa Coffee,"к. Нижний Тагил, бул. Сельский, д. 367 стр. 8, 843640",8 253 774 8695,Оксана Наумовна Меркушева
0d686331-307b-4a95-80ad-cb01f3f187fe,1c7ec22e-9a61-45fe-ac27-b9b95343350b,У каждого своя деревня,"клх Сладково, наб. Озерная, д. 1/1 к. 7/1, 033812",+76632518991,Афанасьева Валентина Вадимовна
2771b8a8-b7fe-4c4a-9d66-f50b601dea49,616abefb-3e79-499a-a4b9-ab6a7610abeb,Гурман Фреш,"п. Мезень, алл. Родниковая, д. 97, 484230",8 369 095 8138,Марина Филипповна Фокина
a9b780cc-f02d-428f-84ed-0ae4cad369fd,75bcef5d-1ad2-4946-bc4f-9014aa36e2f0,Донато МК,"клх Кош-Агач, ул. Заовражная, д. 58, 550663",+7 (110) 335-64-62,Тихонова Любовь Макаровна
77ce0c0a-f76a-4030-b54f-2f4b73839297,ffbacebd-afbe-4fc4-94c7-240525c21d4c,Фуд Сити,"ст. Якша, алл. Кузнецова, д. 6/7 стр. 8, 144318",8 853 005 6065,Михей Венедиктович Цветков
35eeef3e-567e-427b-a353-db0e1145ebd9,453b462e-13f3-4c06-9593-e022bba0cf3a,Kuzina,"г. Комсомольск-на-Амуре, бул. Максима Горького, д. 31, 834497",+7 (288) 654-3217,Алина Рудольфовна Овчинникова
3adf6718-684d-4235-bb6b-81bf0222c6c9,b44d339d-95d8-4271-bf0f-a51e825ceda2,Микромаркет,"ст. Усть-Калманка, ш. Абрикосовое, д. 66, 034084",+7 894 223 9343,Людмила Степановна Красильникова
6e285dbb-7238-40f8-9745-e32b756bceb4,4bbdda39-709d-4b5c-abbe-ee187f21a6c4,Рела,"г. Кашира, бул. Привольный, д. 4 к. 446, 586205",+7 219 654 79 56,Зиновий Анатольевич Маслов
f77b42d7-8281-430d-9284-f8ffc8618074,b9b72d0e-b7b2-4192-a693-4a8fdf133c46,Рембурводстрой,"ст. Данков, наб. Шмидта, д. 46 к. 3, 358337",+7 820 978 30 16,Боян Артёмович Назаров
14655ab9-99f3-47b8-be53-61b1ea3ebc2b,d5b71836-1a23-4f3f-945e-0f714e381d6d,Ремесло,"к. Буйнакск, пер. 8-е Марта, д. 466, 411672",8 (632) 358-45-56,Ульян Филатович Красильников
75bd806d-77e3-4088-a035-ed3297e917c7,d69cdb16-e1b5-4789-aca0-b0f7ebb26757,Интернет-магазин Продажа кофе.ru,"клх Великий Устюг, наб. Коммунистическая, д. 3/4 стр. 231, 911933",8 171 847 23 82,Турова Акулина Даниловна
b80dc725-8a02-4845-94cb-79a1c12374da,55fcb533-ab5d-49c0-9b81-42ff5f64b11a,Ремонт-дом.рф,"клх Озеры, пр. Алтайский, д. 29, 949568",8 (934) 190-2741,Красильникова Глафира Павловна
bb6cbd56-6a8b-45a8-b205-de8d7f7a2e74,5bc0299d-deaf-4113-9226-f9c40ed8838d,АХМАД ТИ,"г. Рязань, пер. Покровский, д. 3/6 к. 404, 712208",+7 (965) 533-5333,Валерия Владимировна Меркушева
8e54f099-4625-4555-93e5-182a5ad130a2,068f4100-38da-4697-b86f-8778870785e0,Almafood,"ст. Выборг, ш. Мирное, д. 2/8 к. 11, 690567",+7 082 009 1272,Ладислав Изотович Воробьев
1515a8d3-3630-4734-a16b-19e119af7cf2,e653a83e-c004-485d-8926-44ab0bbcf8b3,DATEALMONDS,"д. Ангарск, алл. Санаторная, д. 1 к. 811, 686928",8 956 434 41 76,Белов Никифор Зиновьевич
3b862d3b-dfae-449c-b65d-2d2e88592e45,90400030-6cbb-4029-a7c9-bec6a190d5e9,Alda Universal,"с. Псебай, пер. Черемуховый, д. 20 стр. 13, 063794",8 253 247 05 50,Будимир Тимурович Гурьев
b4fb703c-8501-4d4f-be71-5d4d6643ba43,d28d4d47-4e6f-4afc-a4e0-d9aa91e30041,Две Сестры,"клх Звенигород, бул. Речной, д. 281 стр. 4, 881478",8 152 436 18 25,Исай Демидович Ершов
a63fcca1-05c1-41b0-a1fd-122bb06e1f58,5c4f26a3-404a-41ca-88f2-5049d8b47f9e,Gayanes,"п. Кызыл, пр. Стадионный, д. 6 стр. 9/5, 331222",+7 (801) 578-1345,Наина Эльдаровна Фомичева
23910222-6945-48f6-8229-be1be68378d0,5e89e6c3-43b4-48d6-9bb1-6cd6dffd6645,Forte Bello,"с. Нальчик, наб. Восточная, д. 5/3 стр. 8, 347879",8 987 936 1275,Архипов Лазарь Васильевич
5acfa26c-b2b6-442b-8ad2-c99a9d69b102,5fb29570-956d-443d-8448-d8c61005cd65,Братья Третьяковы,"с. Буденновск, пер. Отрадный, д. 625, 114521",87581498088,Сорокин Твердислав Эдгарович
51ee6a73-21d9-493e-bf96-dd70e8afe901,2c6c0a56-e6de-4b2f-aaa4-05635fc50cd7,Kislovsky,"ст. Партизанск, наб. Театральная, д. 5 к. 7, 120783",+7 (876) 818-46-40,Евпраксия Оскаровна Соколова
70e9d478-33c2-4cfc-8d93-d85e8cbb1d01,495c5c4c-625c-4591-abc9-d9993441b6ab,Россичъ,"д. Воркута, наб. Кольцова, д. 28 стр. 26, 482664",80216513046,Геннадий Дорофеевич Антонов
c65b2ad7-3aa9-4494-a9cd-f37df4fe8685,ce8d11dd-f218-4baa-ac66-c47c903b1aab,Goldencake,"г. Каменск-Шахтинский, алл. Восьмого Марта, д. 991 к. 8, 572696",8 195 657 96 11,Силантий Елизарович Абрамов
350d87f2-7fc1-4952-b8ca-21dc2b278f81,c4222fe5-dc1b-4a08-87c9-867f43aadf5e,BestTea,"клх Улан-Удэ, пр. Плеханова, д. 893 к. 567, 205867",8 763 753 43 61,Потапова Анна Юльевна
64ebca9a-7f7f-4b78-8e4b-8ba94a1378ce,3862656e-c901-4ef1-989a-90e27ced7702,SaltLab,"с. Чусовой, ул. Санаторная, д. 690, 033643",8 (231) 788-6119,Кузьма Ярославович Рожков
5a63ba6b-c036-493f-a7fb-fd038e9530bf,21df43cc-39fb-4bbb-b84a-e7b16e882f7f,АЙС КИНГ,"ст. Кунгур, ул. Славянская, д. 4 к. 88, 564612",82168905220,Комаров Никон Бенедиктович
99574134-a415-4eea-b28c-03484b59cede,74c948e1-f4ac-4901-8cdd-524fc77d5486,Иван Ёлкин,"д. Каспийск, ул. Союзная, д. 55, 898452",8 (464) 519-4104,Виктория Семеновна Константинова
859b4f0a-3a26-4f1a-a656-2dfb21d547ba,7fd0926b-1850-4b41-9801-7d8dfc6dcd6f,Зарыблять.рф,"г. Дно, алл. Гагарина, д. 981 к. 882, 690732",8 (483) 254-4275,Дарья Викторовна Ермакова
3d36976c-192b-4065-9646-ed9cedf4091f,332df0ca-6cc0-4fed-86fb-63b3ab0efe04,Крутой Пингвин,"г. Дзержинск, наб. Больничная, д. 1/7 к. 761, 254129",+7 474 003 17 95,Ершов Арефий Андреевич
10e4c564-ce05-47e8-bb3a-1b16f02b5f84,35ecd3b9-bfd6-4f1c-a242-baf90d43759c,KingFloyd Coffee Roastery,"д. Камышин, бул. Линейный, д. 846 стр. 8, 202291",87770740791,Людмила Сергеевна Щукина
2ca4883d-6aab-44eb-8774-d41c40b5b966,eee17df6-dddc-4d50-b2d5-a86046c74402,Столичная,"п. Обнинск, ул. Целинная, д. 8 стр. 2/3, 662194",+7 951 590 2600,Ермил Венедиктович Никонов
78f537c4-2801-4981-9243-91c33cca845c,86557f21-8a20-4629-96d8-392cbc9abb64,Магазин шоколада ручной работы,"ст. Лагань, алл. Фестивальная, д. 1/3 стр. 7/2, 861792",8 964 406 5525,Панфилова София Ивановна
d7753fb1-e246-4ee3-b318-5be68d5b74ff,2ef106cf-9b3c-4c98-8f8f-e83021b0fcd4,SimpleWine Ленинградка,"с. Чикола, ш. Гражданское, д. 4 к. 9, 329698",8 984 841 13 97,Нифонт Филимонович Агафонов
3a875637-9a8b-40a3-9907-c9b453139cb0,5228f56c-e01f-4c51-a2d4-3a814859b79b,WitchCraft,"к. Ведено, алл. Осипенко, д. 9/5 к. 96, 631236",8 328 642 56 50,Ростислав Яковлевич Осипов
d29fd679-2c05-4518-a589-9ecba2a89c81,3251c9e6-93cd-493e-a143-53cd67c578f2,РоЛетний Дом,"к. Объячево, ш. Красноярское, д. 9 стр. 559, 339488",+73533526948,Петр Тихонович Лазарев
145fb328-e736-464f-bd46-d34378a855e3,fc6577f6-076b-483a-847a-bece9cf10e28,Комбинат Чертаново,"г. Октябрьское (Хант.), ш. Ватутина, д. 7/3 к. 58, 681449",8 (653) 767-61-00,Абрамова Лора Вадимовна
ab783e23-80e4-4c2c-8bd7-6a888b8f6eec,a102e142-6938-4edd-86fc-e5087702ca6f,Романтика Bakery,"д. Кондопога, ш. Снежное, д. 2, 570648",+79552001033,Гремислав Феодосьевич Вишняков
b98e0947-0d22-4817-b1ec-d6141988f696,33be1fbb-76b8-4eba-ac3d-024c07012b1b,S-coffee.ru,"г. Чехов, пр. Таежный, д. 82, 566200",+7 (495) 658-4199,Егорова Юлия Дмитриевна
85ba0ce7-3d5c-40cb-a7a2-e196dec6cde1,f86fa27c-1fcf-4149-a9b8-08065aac9734,Хрустальная Роса,"ст. Калуга, алл. Нагорная, д. 982 стр. 30, 179429",8 (164) 813-5068,Константинов Аверкий Дорофеевич
f4013ae3-0fc0-4a9f-a0b4-d16595e99f6a,85e9ec5b-aa4d-41c1-a5b4-0accacf0466b,Rounin Coffee,"п. Карачаевск, бул. Челюскинцев, д. 6, 521698",8 317 084 39 74,Кира Петровна Васильева
62d0d8b9-896f-431d-9184-07e2d8f0257b,4ee08f99-9d4e-4808-b8ab-52037521edac,Роза Ветров,"клх Хоста, ш. Песчаное, д. 897, 930172",+7 776 638 05 90,Елена Константиновна Брагина
a8d13020-0de5-40ec-8da5-19c103aaec08,cd4cf010-c316-4b96-8e65-0839e2e2fd2b,roziaayurveda,"ст. Усть-Калманка, наб. Орловская, д. 243, 790708",8 928 157 5448,Панфилов Евстигней Харламович
b117ef0e-f17c-4c4b-b302-f72965e3be00,5d47cf1d-5af9-4d56-9ddf-e58326f3a938,Новгородский бекон & Куриная ферма,"к. Невьянск, алл. Крымская, д. 99, 667113",+7 871 641 3086,Самсонов Фортунат Бенедиктович
adad301d-5ee5-4f0f-b9ec-a5e2649e0788,a3b47b12-a7f6-4e14-8541-7d95540c70e8,Garsing,"г. Сарапул, наб. Гаражная, д. 1, 325019",8 (959) 774-5562,Антонина Эдуардовна Никонова
1d9e13af-e202-4cae-9a81-fca45015e6f6,f302b147-8b11-4d94-b1c4-edf6a08ac148,Сладкий Стиль,"клх Калач-на-Дону, бул. Грибоедова, д. 67, 902488",+75578677364,Иосиф Фокич Мартынов
272d1b4c-8bbb-4982-a7d9-a43686d1b7c4,33582391-639e-4fe0-b64c-d6c009852fb9,SilverVin,"д. Петушки, ш. Киевское, д. 396 к. 4, 276543",8 (206) 439-02-35,Карп Еремеевич Ермаков
a32dcd6b-89a0-4b91-8c50-741724996ae8,b8e66f36-388d-49a4-9339-b2db0d4d3c3c,Biologic.tv,"п. Чокурдах, ул. Белинского, д. 42 к. 2/8, 669589",+7 (824) 496-69-97,Молчанова Вероника Федоровна
16237bb2-6d62-41f0-afae-da069b42899b,0082fad2-a8b2-4bca-82e9-b04d84ab67c5,БАРИЛЛА РУС,"клх Невинномысск, ул. Восточная, д. 7, 325979",8 (867) 570-64-97,Уварова Ангелина Романовна
9c15f84c-5401-47b5-ac72-713ad56ad679,513e7981-a40b-400f-bcde-fd3feaba41bf,Рунаш,"клх Соликамск, наб. Репина, д. 76 к. 80, 897939",+7 (801) 980-6878,Орест Александрович Лыткин
b59833a8-64b4-456c-9467-7180cae98b89,85d5495a-c6f7-4f22-82ad-c23241df10f2,Dr. Pepper,"клх Тутончаны, ш. Гоголя, д. 93 к. 3/4, 616533",+7 (158) 676-3291,Агафья Евгеньевна Елисеева
62e0795b-7d64-4eb0-860f-4b9c51bd2b66,c3527aa4-a9e1-4ad0-a7e4-3e50e041c69f,Wiberg,"п. Партизанск, наб. Халтурина, д. 1/6 к. 600, 975418",+71047219705,Тихонов Феофан Ааронович
f0560403-ccf6-4e53-9bd9-4a83d641b5b6,860e40b7-26c0-478f-b252-9bd404a64631,Чипита Санкт-Петербург,"ст. Малоярославец, алл. Красина, д. 1/4, 821212",8 999 040 0444,Артемьева Евпраксия Сергеевна
01b0afa4-6f46-4f37-b021-646081530ed8,d0126320-6adb-4366-ad4b-058b30f85e0d,Nadin,"п. Дагомыс, пр. Ульяновский, д. 1/9 к. 66, 629164",84438286547,Викторин Валентинович Игнатьев
cb250739-1606-4467-a840-4c721b8184d1,3e34f944-df0e-45dd-b08a-e42a3e022447,Ru Shopping,"с. Верещагино (Перм.), пр. Шевченко, д. 1 к. 58, 045947",+7 (003) 461-3366,Данила Зиновьевич Елисеев
2187cb8f-4e19-45f9-a451-88c467911e57,c9969d47-7dc4-4428-b872-b2417ece43f1,Руслан и Людмила,"с. Мокшан, ул. Островского, д. 1 стр. 6, 030175",+7 473 868 5871,Август Бенедиктович Киселев
8c764519-ddc1-4143-aeec-63d7023f8b73,25b8d6c7-a258-4538-b9e5-e7680ea51904,БочкаШоп2013,"к. Бологое, пер. Заречный, д. 4/3 стр. 90, 227138",+7 (919) 910-2093,Блохина Вероника Эльдаровна
9c94e205-9938-487c-864e-806b74e22f23,a9d91fd5-ea7a-4e44-872a-50bad347b8d6,VERESTOVO,"к. Александровск, наб. Беляева, д. 8 к. 10, 074821",80406358832,Миронов Мартьян Устинович
51ee9c59-8506-4096-82cb-5b244f842750,0d98fd50-41a8-41e9-8215-579abed967f5,Русское Руно,"ст. Териберка, наб. Вахитова, д. 29, 658278",+7 (473) 896-83-02,Белоусова Кира Владиславовна
bfed1e80-495a-415e-8990-1ec630ecd467,f68edc03-366e-4cfa-bfea-18f989a5104b,Ферреро Руссия,"п. Щелково, пер. Нагорный, д. 74 стр. 4/3, 944970",+7 223 419 89 56,Филатова Алла Федоровна
9a22c402-f100-408e-b5dd-e5ef0b84b831,68244f0e-8982-49d4-9381-e039c8f0fb08,Rain International,"г. Северодвинск, ш. Инженерное, д. 1/8 к. 64, 216361",8 (162) 549-23-13,Олимпиада Евгеньевна Маркова
8f03afb0-8fc8-43b2-bbb3-9c405a2ff041,dcfaa24b-9736-40f9-a43c-f1119bc4ed0d,Русский Океан,"д. Урюпинск, ш. Цветочное, д. 8/1 стр. 6, 077793",8 414 678 74 45,Никитин Панкрат Венедиктович
177fc52e-9a18-487c-a42e-51fdf465fd15,3dce7aa9-40a1-405e-bd19-d0dfaf1717e7,Русское Драже,"д. Братск, пр. Громова, д. 2/7 к. 17, 222663",8 (276) 093-0790,Клавдий Еремеевич Суханов
abb5296a-d460-4dfa-8481-299919a2842a,299b3d3e-a762-4515-801e-4d58a542201a,Еремкина Т.П.,"с. Лазаревское, наб. Пролетарская, д. 45 к. 5, 735695",+7 (501) 212-27-31,Котова Регина Игоревна
abc4fcbf-5219-4894-8291-28a3ed3500ab,3f874066-56b1-442a-8b8a-1c9bf7393ba5,РусСоцКапиталл,"п. Чокурдах, ш. Семашко, д. 5 к. 6/9, 725078",8 650 750 2707,Вероника Петровна Яковлева
50464abc-17e4-4d76-8953-efaeb2c7ce09,d7ae0983-281a-4c61-b8d1-9df1889aafd9,Народные напитки,"ст. Ярославль, ул. Новгородская, д. 55, 088083",8 (990) 787-78-92,Феврония Григорьевна Ильина
d83ce683-a3b0-43db-a83f-109d11e0e4df,22897bea-fed8-407c-958e-c050d4f3280c,Русский винодельческий дом,"п. Ступино, пр. Песчаный, д. 1 к. 5/3, 232336",+7 504 227 7129,Калашников Аким Вилорович
6cd19868-6be5-4497-8aae-b749968e7362,2d711cf0-4ace-4680-b6be-43ed50857203,Шоколадный Триумф,"клх Каменск-Шахтинский, алл. Аэродромная, д. 4/6, 958656",+7 (328) 403-4301,тов. Емельянов Виссарион Ануфриевич
dc1442c0-0962-4f5b-9e2b-d309a65907f3,a261aaaa-eb34-4690-b777-b9960bbd7989,Шагающая рыбка,"г. Объячево, алл. Попова, д. 325 к. 10, 294599",80533487470,Федор Афанасьевич Волков
1df7ab6a-0bb6-486a-8cf4-ec544379f088,a0afbb97-79ec-4b59-a793-df71b200414c,Ем&ем,"к. Охотск, пр. Южный, д. 637 к. 7, 785946",8 527 271 0442,Давыд Измаилович Беспалов
3229e453-6f1c-43b2-ad26-9c35b31bcb0b,2e4579c0-7383-4cf5-9920-a24714674c18,Сладкарня-марципан,"ст. Валдай, пр. 8 Марта, д. 834, 102025",+7 (037) 280-66-11,Зинаида Кузьминична Пестова
a42e39c8-4888-4f58-863d-a72e17775d92,01baed15-6f93-4f27-8071-04ec3146bbab,Узбекистан,"клх Забайкальск, ш. Мелиораторов, д. 3 стр. 58, 811066",80317982988,Ладимир Жанович Рыбаков
16c0e119-b52c-4c7c-bac5-06bf0f97bd8d,4cc38cc7-e4dc-418b-946e-fac7769e37f9,Cambridge Weight Plan Russia,"с. Мытищи, ш. Ветеранов, д. 574, 185540",+79625561499,Тимофей Фокич Веселов
b72733e4-e916-48ba-9069-babe38d14f60,d3a5906a-25fc-4026-8957-ff087d81b66e,Русский Лес,"к. Оленегорск (Якут.), наб. Ключевая, д. 72 стр. 8, 982026",8 380 871 3268,Лазарь Измаилович Карпов
